CMM,Status,Section Number,Content
2019-04_historical,historical,16,"For longline fisheries targeting sharks, CCMs shall develop and report their management plans in their Part 2 Annual Report."
2019-04_historical,historical,17,"The Commission shall adopt and enhance bycatch mitigation measures and develop new or amend, if necessary, existing Shark Safe Release Guidelines1 to maximize the survival of sharks that are caught and are not to be retained. Where sharks are unwanted bycatch they should be released alive using techniques that result in minimal harm, taking into account the safety of the crew. CCMs should encourage their fishing vessels to use any Commission adopted guidelines for  1 The Commission adopted at WCPFC15 Best Handling Practices for the Safe Release of Sharks (other than Whale Sharks and Mantas/Mobulids) 4  the safe release and handling of sharks."
2019-04_historical,historical,18,"CCMs shall ensure that sharks that are caught and are not to be retained, hauled alongside the vessel before being cut free in order to facilitate a species identification.  This requirement shall only apply when an observer or electronic monitoring camera is present, and should only be implemented taking into consideration the safety of the crew and observer."
2019-04_historical,historical,19,Development of new WCPFC guidelines or amendment to existing guidelines for safe release of sharks should take into account the health and safety of the crew.  VI. Species specific requirements
2019-04_historical,historical,20,"Oceanic whitetip shark and silky shark (1) CCMs shall prohibit vessels flying their flag and vessels under charter arrangements to the CCM from retaining on board, transshipping, storing on a fishing vessel or landing any oceanic whitetip shark, or silky shark, in whole or in part, in the fisheries covered by the Convention.  (2) CCMs shall require all vessels flying their flag and vessels under charter arrangements to the CCM to release any oceanic whitetip shark or silky shark that is caught as soon as possible after the shark is brought alongside the vessel, and to do so in a manner that results in as little harm to the shark as possible, following any applicable safe release guidelines for these species. (3) Subject to national laws and regulations, and notwithstanding (1) and (2), in the case of oceanic whitetip shark and silky shark that are unintentionally caught and frozen as part of a purse seine vessels’ operation, the vessel must surrender the whole oceanic whitetip shark and silky shark to the responsible governmental authorities or discard them at the point of landing or transshipment. Oceanic whitetip shark and silky shark surrendered in this manner may not be sold or bartered but may be donated for purpose of domestic human consumption. (4) Observers shall be allowed to collect biological samples from oceanic whitetip sharks and silky shark caught in the Convention Area that are dead on haulback in the WCPO, provided that the samples are part of a research project of that CCM or the SC.  In the case that sampling is conducted as a CCM project, that CCM shall report it in their Part 2 Annual Report."
2019-04_historical,historical,21,"Whale shark (1) CCMs shall prohibit their flagged vessels from setting a purse seine on a school of tuna associated with a whale shark if the animal is sighted prior to the commencement of the set.  (2) CCMs shall prohibit vessels flying their flag and vessels under charter arrangements to the CCM from retaining on board, transshipping, or landing any whale shark caught in the Convention Area, in whole or in part, in the fisheries covered by the Convention. (3) For fishing activities in Parties to Nauru Agreement (PNA) exclusive economic zones, the prohibition in paragraph (1) shall be implemented in accordance with the Third Arrangement implementing the Nauru Agreement as amended on 11 September 2010. (4) Notwithstanding sub-paragraph (1) above, for fishing activities in exclusive economic 5  zones of CCMs north of 30 N, CCMs shall implement either this measure or compatible measures consistent with the obligations under this measure. When CCMs apply compatible measures, the CCMs shall annually provide to the Commission, in their Part 2 Annual Report, a description of the measure. (5) CCMs shall require that, in the event that a whale shark is incidentally encircled in the purse seine net, the master of the vessel shall:  (a) ensure that all reasonable steps are taken to ensure its safe release.; and  (b) report the incident to the relevant authority of the flag State, including the number of individuals, details of how and why the encirclement happened, where it occurred, steps taken to ensure safe release, and an assessment of the life status of the whale shark on release. (6) In taking steps to ensure the safe release of the whale shark as required under sub-paragraph (5)(a) above, CCMs shall encourage the master of the vessel to follow the WCPFC Guidelines for the Safe Release of Encircled Whale Sharks (WCPFC Key Document SC-10)2. (7) In applying steps under sub-paragraphs (1), (5)(a) and (6), the safety of the crew shall remain paramount. (8) The Secretariat shall report on the implementation of this paragraph on the basis of observer reports, as part of the Annual Report on the Regional Observer Programme.   VII. Reporting requirements"
2019-04_historical,historical,22,Each CCM shall submit data on the WCPFC Key Shark Species3 for Data Provision in accordance with Scientific Data to be Provided to the Commission (WCPFC Key Document Data-01).
2019-04_historical,historical,23,CCMs shall advise the Commission (in their Part 2 Annual Report) on implementation of this CMM in accordance with Annex 2.  VIII. Research
2019-04_historical,historical,24,"CCMs shall as appropriate, support research and development of strategies for the avoidance of unwanted shark captures (e.g. chemical, magnetic and other shark deterrents), safe release guidelines, biology and ecology of sharks, identification of nursery grounds, gear selectivity, assessment methods and other priorities listed under the WCPFC Shark Research Plan."
2019-04_historical,historical,25,"The SC shall periodically provide advice on the stock status of key shark species for assessment and maintain a WCPFC Shark Research Plan for the assessment of the status of these stocks. If possible, this should be done in conjunction with the Inter-American Tropical Tuna  2 Originally adopted on 8 December 2015. The title of this decision was amended through the Commission decision at WCPFC13, through adopting the SC12 Summary Report which contains in paragraph 742: “SC12 agreed to change the title of ‘Guidelines for the safe release of encircled animals, including whale sharks’ to ‘Guidelines for the safe release of encircled whale sharks’.” 3 The WCPFC Key Shark Species for Data Provision are designated per the Process for Designating WCPFC Key Shark Species for Data Provision and Assessment (WCPFC Key Document SC-08) and are listed in Scientific Data to be Provided to the Commission (WCPFC Key Document Data-01). 6  Commission.  IX. Capacity building"
2019-04_historical,historical,26,The Commission should consider appropriate assistance to developing State Members and participating Territories for the implementation of the IPOA and collection of data on retained and discarded shark catches.
2019-04_historical,historical,27,"The Commission shall consider appropriate assistance to developing State Members and participating Territories for the implementation of this measure, including supplying species identification guides for their fleets and guidelines and training for the safe release of sharks, and including, in accordance with Article 7 of the Convention, in areas under national jurisdiction.   X. Review"
2019-04_historical,historical,28,"On the basis of advice from the SC and/or the TCC, the Commission shall review the implementation and effectiveness of this CMM, including species specific measures, taking into account, inter alia, any recommendation from the SC or TCC, in 2023, and amend it as appropriate."
2019-04_historical,historical,29,"This CMM shall become effective on November 1st 20204 and shall replace CMM 2010-07, 2011-04, 2012-04, 2013-08, and 2014-05 at that time.   "
