CMM,Status,Section Number,Content
2007-03_historical,historical,17, The TCC shall recommend removal of a vessel from the current WCPFC IUU Vessel List only if the vessel’s flag State submits to the Executive Director the information provided in para 25 of this measure.
2007-03_historical,historical,18,"Following the examination referred to in para 14, the TCC shall submit the Provisional IUU Vessel List to the Commission for its consideration, and as appropriate, recommend any proposed changes to the current WCPFC IUU Vessel List."
2007-03_historical,historical,19,"The draft IUU Vessel List, Provisional IUU Vessel List, and the WCPFC IUU Vessel List shall contain the following details for each vessel: (i)  name and previous names, if any; (ii) flag and previous flags, if any; (iii) owner and previous owners, including beneficial owners, if any; (iv) operator and previous operators, if any; (v) call sign and previous call signs, if any; (vi) Lloyds/IMO number; (vii) photographs, where available; (viii) date first included on the IUU Vessel List; and (ix) summary of activities which justify inclusion of the vessel on the list, together with references to all relevant documents informing of and evidencing those activities.  WCPFC IUU Vessel List"
2007-03_historical,historical,20,"At its annual meeting the Commission shall review the Provisional IUU Vessel List, taking into account any new suitably documented information related to vessels on the Provisional IUU Vessel List, and any recommendations to amend the current WCPFC IUU Vessel List made pursuant to paragraph 18 above, and adopt a new WCPFC IUU Vessel List. To the maximum extent possible CCMs and non CCMs shall provide any new suitably documented information at least two weeks before the annual meeting of the Commission."
2007-03_historical,historical,21," Upon adopting the new WCPFC IUU Vessel List, the Commission shall request CCMs and non-CCMs with vessels on the WCPFC IUU Vessel List to: a. notify the owner of the vessels of its inclusion on the WCPFC IUU Vessel List and the consequences that result from being included in the list, and b. take all the necessary measures to eliminate these IUU fishing activities, including, if necessary, the withdrawal of the registration or the fishing licenses of these vessels, and to inform the Commission of the measures taken in this respect."
2007-03_historical,historical,22,"CCMs shall take all necessary non-discriminatory measures under their applicable legislation, international law and each CCMs’ international obligations, and pursuant to paras 56 and 66 of the IPOA-IUU to: a. ensure that fishing vessels, support vessels, mother ships or cargo vessels flying their flag do not participate in any transshipment or joint fishing operations with, support or re-supply vessels on the WCPFC IUU Vessel List; b. ensure that vessels on the WCPFC IUU Vessel List that enter ports voluntarily are not authorized to land, tranship, refuel or re-supply therein but are inspected upon entry; c. prohibit the chartering of a vessel on the WCPFC IUU Vessel List; d. refuse to grant their flag to vessels on the WCPFC IUU Vessel List in accordance with para 1f, Section A, in Conservation and Management Measure 2004-01; e. prohibit commercial transactions, imports, landings and/or transshipment of species covered by the WCPFC Convention from vessels on the WCPFC IUU Vessel List;         f. encourage traders, importers, transporters and others involved, to refrain from transactions in, and transshipment of, species covered by the WCPFC Convention caught by vessels on the WCPFC IUU Vessel List; g. collect, and exchange with other CCMs, any appropriate information with the aim of searching for, controlling and preventing false import/export certificates for species covered by the WCPFC Convention from vessels on the WCPFC IUU Vessel List."
2007-03_historical,historical,23,"The Executive Director shall take any measure necessary to ensure publicity of the WCPFC IUU Vessel List, in a manner consistent with any applicable confidentiality requirements, including placing it on the WCPFC website. Furthermore, the Executive Director shall transmit the WCPFC IUU Vessel List to the FAO and to other regional fisheries organizations for the purposes of enhancing cooperation between the WCPFC and these organizations aimed at preventing, deterring and eliminating IUU fishing."
2007-03_historical,historical,24,"Without prejudice to the rights of CCMs and coastal states to take proper action, consistent with international law, including applicable WTO obligations, the CCMs shall not take any unilateral trade measures or other sanctions against vessels on the draft or Provisional IUU Vessel Lists, pursuant to paras 6 or 14, or that have been removed from the WCPFC IUU Vessel List, pursuant to paras 17 and 20, on the grounds that such vessels are involved in IUU fishing activities. Modification of the WCPFC IUU Vessel List"
2007-03_historical,historical,25,"CCMs and non-CCMs with a vessel on the WCPFC IUU Vessel List may request the removal of the vessel from the list at any time during the intersessional period by submitting to the Executive Director suitably documented information demonstrating that: a) it has adopted measures that will seek to ensure that the vessel complies with all WCPFC measures; and b) it will be able to assume effectively flag state duties with regards to the monitoring and control of the vessel's fishing activities in the Convention Area; and c) it has taken effective action in response to the IUU fishing activities that resulted in the vessel's inclusion in the WCPFC IUU Vessel List, including prosecution or the imposition of sanctions of adequate severity; or d) the vessel has changed ownership and that the new owner can establish that the previous owner no longer has any legal, financial or real interests in the vessel or exercises control over it, and that the new owner has not participated in IUU fishing activities, or e) the case regarding the vessel or vessels that conducted IUU fishing activities has been settled to the satisfaction of the CCM that originally submitted the vessel for listing and the flag State involved."
2007-03_historical,historical,26,"The Executive Director will transmit the removal request, with all the supporting information, to the CCMs within 15 days following the receipt of the removal request.  CCMs shall promptly acknowledge receipt of the removal request. If no acknowledgement is received within 10 days of the date of transmittal, the Executive Director shall retransmit the removal request and shall use additional means available to ensure the request has been received."
2007-03_historical,historical,27,"Each Commission Member shall examine the removal request and notify the Executive Director in writing of its decision, and the rationale therefore, regarding the removal of the vessel within 40 days following the notification by the Executive Director. Decisions on the request to remove the vessel shall be made in accordance with Rule 30 of the Rules of Procedure."
2007-03_historical,historical,28,"If Commission Members agree to the removal of the vessel from the WCPFC IUU Vessel List within the period stipulated in para 27, the Executive Director will inform CCMs, non-CCMs, FAO and other regional fisheries management organizations, and will remove the vessel from the WCPFC IUU Vessel List, as published on the WCPFC website."
2007-03_historical,historical,29,"If Commission Members disagree with the request for the removal of the vessel from the IUU Vessel List, the vessel will be maintained on the WCPFC IUU Vessel List and the Executive Director will inform the CCMs and/or non-CCMs that made the removal request. Review"
2007-03_historical,historical,30,"This Conservation and Management Measure shall be subject to review and, as appropriate, revision by the TCC."
