CMM,Status,Section Number,Content
2017-01_historical,historical,18,   18. The provisions of paragraphs 3 to 7 of CMM 2009-02 apply to the high seas FAD closures.   Non-entangling FADs
2017-01_historical,historical,19,"To reduce the entanglement of sharks, marine turtles or any other species, CCMs are encouraged to utilise non-entangling design and materials in the construction of FADs."
2017-01_historical,historical,20,"To reduce the amount of synthetic marine debris, the use of natural or biodegradable materials for FADs should be promoted."
2017-01_historical,historical,21,"The Scientific Committee shall continue to review research results on the use of non-entangling material and biodegradable material on FADs, and shall provide specific recommendations to the Commission as appropriate."
2017-01_historical,historical,22,"The Commission at its 2018 annual session, based on specific guidelines defined by the FAD Management Options Intersessional Working Group and advice from SC14 and TCC14 shall consider the adoption of measures on the implementation of non-entangling and/or biodegradable material on FADs.  Instrumented Buoys"
2017-01_historical,historical,23,"A flag CCM shall ensure that each of its purse seine vessels shall have deployed at sea, at any one time, no more than 350 drifting Fish Aggregating Devices (FADs) with activated instrumented buoys.  An instrumented buoy is defined as a buoy with a clearly marked reference number allowing its identification and equipped with a satellite tracking system to monitor its position. The buoy shall be activated exclusively on board the vessel.  A flag CCM shall ensure that its vessels operating in the waters of a coastal State comply with the laws of that coastal State relating to FAD management, including FAD tracking."
2017-01_historical,historical,24,"The Commission at its 2018 annual session, based on consideration in the FAD Management Options Intersessional Working Group, shall review whether the number of FADs deployed as set out in paragraph 23 is appropriate.     Zone-based purse seine effort control"
2017-01_historical,historical,25,"Coastal CCMs within the Convention Area shall restrict purse seine effort and/or catch of skipjack, yellowfin and bigeye tuna within their EEZs in accordance with the effort limits established and notified to the Commission and set out in Table 1 of Attachment 1.  Those                                                       entry into and 24 hours prior to the exit from the buffer zone with estimated coordinates for entry and exit. Each report shall contain the vessel name, international radio call sign and position at time of reporting.  7 coastal CCMs that have yet to notify limits to the Commission shall do so by 31 December 2018.     High seas purse seine effort control4"
2017-01_historical,historical,26,"CCMs that are not Small Island Developing States shall restrict the level of purse seine effort on the high seas in the area 20oN to 20oS to the limits set out in Attachment 1, Table 2, except that the Philippines shall take measures on the high seas in accordance with Attachment 2."
2017-01_historical,historical,27,"CCMs shall ensure that the effectiveness of these effort limits for the purse seine fishery are not undermined by a transfer of effort in days fished into areas within the Convention Area south of 200S.  In order not to undermine the effectiveness of these effort limits, CCMs shall not transfer fishing effort in days fished in the purse seine fishery to areas within the Convention Area north of 200N."
2017-01_historical,historical,28,"The limits set out in Attachment 1, Table 2 do not confer the allocation of rights to any CCM and are without prejudice to future decisions of the Commission.  By 2019 the Commission shall agree on hard effort or catch limits in the high seas of the Convention Area and a framework for the allocation of those limits in the high seas amongst all Members and Participating Territories that adequately take into account Articles 8, 10 (3) and 30 of the Convention.  The Commission shall also consider options as to how CCMs would use their limits."
2017-01_historical,historical,29,"To alleviate the economic hardship of American Samoa particularly its canneries, and for the 2018 year only, the United States may transfer 100 vessel days from the effort limits established for its EEZ, and notified to the Commission, to its high seas effort limit set out in Attachment 1, Table 2.  The United States shall notify the Secretariat quarterly of the utilisation of its EEZ limits.  If by October 1 2018, the United States has reached its EEZ effort limit, its EEZ effort limit will be increased by 100 vessel days, with the expectation that the catch taken by United States flagged purse seine vessels and landed in American Samoa for the American Samoa canneries is no less than the volume landed in 2017 increased by 3,500 short tonnes.  The United States shall endeavour to ensure that its purse seine vessels do not use any increased high seas effort in the high seas west of 180 degrees.  The United States shall provide information to WCPFC15 on the implementation of this paragraph.  Upon request this arrangement may be re-examined by the Commission at WCPFC15. This arrangement shall not constitute a precedent for the future."
2017-01_historical,historical,30,"Where the catch and effort limits in paragraphs 25, 26 and 29 have been exceeded, any overage of the annual limits by a CCM or the collective annual limits of a group of CCMs shall be deducted from the limits for the following year for that CCM or group of CCMs.                                                          4   Throughout this measure, in the case of small purse seine fleets, of five vessels or less, the baseline level of effort used to determine a limit shall be the maximum effort in any period and not the average.   8 Catch retention: Purse Seine Fishery"
2017-01_historical,historical,31,"To create an incentive to reduce the non-intentional capture of juvenile fish, to discourage waste and to encourage an efficient utilization of fishery resources, CCMs shall require their purse seine vessels fishing in EEZs and on the high seas within the area bounded by 20oN and 20oS to retain on board and then land or transship at port all bigeye, skipjack, and yellowfin tuna.  (Paragraphs 8 to 12 of CMM 2009-02 set out the Commission’s rules for catch retention in the high seas.) The only exceptions to this paragraph shall be: a) when, in the final set of a trip, there is insufficient well space to accommodate all fish caught in that set, noting that excess fish taken in the last set may be transferred to and retained on board another purse seine vessel provided this is not prohibited under applicable national law; or b) when the fish are unfit for human consumption for reasons other than size; or c) when serious malfunction of equipment occurs."
2017-01_historical,historical,32,"Nothing in paragraphs 16-18 and 31 shall affect the sovereign rights of coastal States to determine how these management measures will be applied in their waters, or to apply additional or more stringent measures.    Monitoring and Control: Purse Seine Fishery"
2017-01_historical,historical,33,"Notwithstanding the VMS SSP, a purse seine vessel shall not operate under manual reporting during the FADs closure periods, but the vessel will not be directed to return to port until the Secretariat has exhausted all reasonable steps to re-establish normal automatic reception of VMS positions in accordance with the VMS SSPs. The flag State shall be notified when VMS data is not received by the Secretariat at the interval specified in CMM 2014-02 or its replacement, and paragraph 37."
2017-01_historical,historical,34,"CCMs shall ensure that purse seine vessels entitled to fly their flags and fishing within the area bounded by 20°N and 20°S exclusively on the high seas, on the high seas and in waters under the jurisdiction of one or more coastal States, or vessels fishing in waters under the jurisdiction of two or more coastal States, shall carry an observer from the Commission’s Regional Observer Program (ROP) (CMM 2007-01)."
2017-01_historical,historical,35,"Each CCM shall ensure that all purse seine vessels fishing solely within its national jurisdiction within the area bounded by 20°N and 20°S carry an observer. These CCMs are encouraged to provide the data gathered by the observers for use in the various analyses conducted by the Commission, including stock assessments, in such a manner that protects the ownership and confidentiality of the data."
2017-01_historical,historical,36,ROP reports for trips taken during FADs closure period shall be given priority for data input and analysis by the Secretariat and the Commission’s Science Provider.
2017-01_historical,historical,37,VMS polling frequency shall be increased to every 30 minutes during the FAD closure period. The increased costs associated with the implementation of this paragraph will be borne by the Commission.  9 Research on Bigeye and Yellowfin
2017-01_historical,historical,38,"CCMs and the Commission are encouraged to conduct and promote research to identify ways for purse seine vessels to minimize the mortality of juvenile bigeye tuna and yellowfin tuna, particularly in accordance with any research plans adopted by the Commission.  LONGLINE FISHERY"
2017-01_historical,historical,39,"As an interim measure, CCMs listed in Attachment 1, Table 3 shall restrict the level of bigeye catch to the levels specified in Table 3.  Where the limits in Table 3 have been exceeded, any overage of the catch limit by a CCM listed in Table 3 shall be deducted from the catch limit for the following year for that CCM."
2017-01_historical,historical,40,"The Commission shall review the bigeye catch limits specified in Table 3 in 2018 and 2019 based on any revised stock assessments and the recommendations of the Scientific Committee.  The Commission may also take into account in setting any bigeye catch limits any plan submitted to the Secretariat by a CCM listed in Attachment 1, Table 3 to increase the level of monitoring and control of its longline vessels fishing in the Convention Area."
2017-01_historical,historical,41,"CCMs listed in Attachment 1, Table 3 shall report monthly the amount of bigeye catch by their flagged vessels to the Commission Secretariat by the end of the following month.  The Secretariat shall notify all CCMs when 90% of the catch limits for a CCM is exceeded."
2017-01_historical,historical,42,"The limits set out in Attachment 1, Table 3 do not confer the allocation of rights to any CCM and are without prejudice to future decisions of the Commission."
2017-01_historical,historical,43,"Subject to paragraph 5, each Member that caught less than 2,000 tonnes in 2004 shall ensure that its bigeye catch does not exceed 2,000 tonnes annually."
2017-01_historical,historical,44,"By 2020 the Commission shall agree on hard limits for bigeye and a framework to allocate those limits amongst all Members and Participating Territories that adequately take into account Articles 8, 10 (3) and 30 of the Convention.     CAPACITY MANAGEMENT FOR PURSE SEINE AND LONGLINE VESSELS    Purse Seine Vessel Limits"
2017-01_historical,historical,45,"CCMs, other than Small Island Developing States and Indonesia5, shall keep the number of purse seine vessels flying their flag larger than 24m with freezing capacity operating between 20oN and 20oS (hereinafter “LSPSVs”) to the applicable level under CMM 2013-01.                                                         5 This paragraph shall not create a precedent with respect to application of exemptions to non-SIDS CCMs. 10"
2017-01_historical,historical,46,"The concerned CCMs shall ensure that any new LSPSV constructed or purchased to replace a previous vessel or vessels, shall have a carrying capacity or well volume no larger than the vessel(s) being replaced, or shall not increase the catch or effort in the Convention Area from the level of the vessels being replaced. In such case, the authorization to fish in the Convention Area of the replaced vessel shall be immediately revoked by the flag CCM.  Notwithstanding the first sentence in this paragraph, for those vessels for which building approval has already been granted and notified to the Commission before 1 March 2014, the construction of those vessels will be in accordance with existing regulations of the concerned CCMs.  Limits on Longline Vessels with Freezing Capacity"
2017-01_historical,historical,47,"CCMs, other than Small Island Developing States and Indonesia6, shall not increase the number of their longline vessels with freezing capacity targeting bigeye tuna above the applicable level under CMM 2013-01.7  Limits on ice-chilled longline vessels landing fresh fish"
2017-01_historical,historical,48,"CCMs, other than Small Island Developing States and Indonesia8 , shall not increase the number of their ice-chilled longline vessels targeting bigeye tuna and landing exclusively fresh fish above the applicable level under CMM 2013-01, or above the number of licenses under established limited entry programmes applying during the operation of CMM 2013-01.9"
2017-01_historical,historical,49,Nothing in this measure shall restrict the ability of SIDS or Participating Territories to construct or purchase vessels from other CCMs for their domestic fleets.      OTHER COMMERCIAL FISHERIES
2017-01_historical,historical,50,"To assist the Commission in the further development of provisions to manage the catch of bigeye, yellowfin, and skipjack tunas, the Scientific and Technical and Compliance Committees during their meeting in 2018 will provide advice to the Commission on which fisheries should be included in this effort and what information is needed to develop appropriate management measures for those fisheries."
2017-01_historical,historical,51,"CCMs shall take necessary measures to ensure that the total catch of their respective other commercial tuna fisheries for bigeye, yellowfin or skipjack tuna, but excluding those fisheries taking less than 2,000 tonnes of bigeye, yellowfin and skipjack, shall not exceed either the average level for the period 2001-2004 or the level of 2004.                                                         6 This paragraph shall not create a precedent with respect to application of exemptions to non-SIDS CCMs. 7 The provisions of this paragraph do not apply to those CCMs who apply domestic quotas, including individual transferable quotas, within a legislated/regulated management framework. 8 This paragraph shall not create a precedent with respect to application of exemptions to non-SIDS CCMs. 9 The provisions of this paragraph do not apply to those CCMs who apply domestic quotas, including individual transferable quotas, within a legislated/regulated management framework. 11 DATA PROVISION REQUIREMENTS"
2017-01_historical,historical,52,Operational level catch and effort data in accordance with the Standards for the Provision of Operational Level Catch and Effort Data attached to the Rules for Scientific Data to be Provided to the Commission relating to all fishing in EEZs and high seas south of 20N subject to this CMM except for artisanal small-scale vessels shall be provided to the Commission not only for the purpose of stocks management but also for the purpose of cooperation to SIDS under Article 30 of the Convention.10 11
2017-01_historical,historical,53,The Commission shall ensure the confidentiality of those data provided as non-public domain data.
2017-01_historical,historical,54,"CCMs whose vessel fish in EEZs and high seas north of 20N subject to this CMM shall ensure that aggregated data by 1 x 1 in that area be provided to the Commission, and shall also, upon request, cooperate in providing operational level data in case of Commission’s stock assessment of tropical tuna stocks under a data handling agreement to be separately made between each CCM and the Scientific Provider.  Those CCMs shall report such agreement to the Commission.    REVIEW AND FINAL PROVISIONS"
2017-01_historical,historical,55,The Commission shall review this CMM annually to ensure that the various provisions are having the intended effect.
2017-01_historical,historical,56,"The provisions set out in paragraphs 16, 17, 29, 39 and Table 3 of Attachment 1 shall be applicable for one year only."
2017-01_historical,historical,57,This measure shall come into effect on 6 February 2018 and remain in effect until 10 February 2021 unless earlier replaced or amended by the Commission.
