CMM,Status,Section Number,Content
2017-07_historical,historical,28,"Taking into account any Capacity Development Plans or Status Reports developed pursuant to paragraphs 5 – 7 and 6 – 11, any additional information provided by CCMs, and, where appropriate, any additional information provided by non-government organisations or other organisations concerned with matters relevant to the implementation of this Convention, TCC shall develop a Provisional Compliance Monitoring Report (the Provisional Report) that includes  a compliance status with respect to all applicable individual obligations as well as recommendations for any corrective action(s) needed by the CCM or action(s) to be taken by the Commission, based on potential compliance issues it has identified in respect of that CCM and using the criteria and considerations for assessing Compliance Status set out in Annex I of this measure."
2017-07_historical,historical,29,"Subject to paragraph 19, a provisional assessment of each CCM’s Compliance Status shall be decided by consensus. If every effort to achieve consensus regarding a particular CCM’s compliance with an individual obligation has failed, the provisional CMR shall indicate the majority and minority views. A provisional assessment shall reflect the majority view and the minority view shall also be recorded."
2017-07_historical,historical,30,"The Provisional Report will also include an executive summary including recommendations or observations from TCC regarding:  (i)  identification of any CMMs or obligations that should be reviewed to address implementation or compliance difficulties experienced by CCMs, particularly when TCC has identified ambiguity in the interpretation of or difficulty in monitoring and implementing that measure or obligation, including any specific amendments or improvements that have been identified,  (ii) capacity building assistance or other obstacles to implementation identified by CCMs, in particular SIDS and Participating Territories, and  (iii) additional priority obligations that should be reviewed under the CMS the following year pursuant to paragraph 15 of this measure."
2017-07_historical,historical,31,The Provisional Report shall be forwarded to the Commission for consideration at the annual meeting.   Section V - Compliance Monitoring Report
2017-07_historical,historical,32,"At each annual Commission meeting, the Commission shall consider the Provisional Report recommended by the TCC."
2017-07_historical,historical,33,"Up to 30 days prior to the Commission meeting, where a CCM is able to provide additional information or advice that clearly addresses implementation issues identified in the Provisional Report, the CCM may provide the Commission with that additional advice or information."
2017-07_historical,historical,34,"Taking into account any additional information provided by CCMs, the Commission shall adopt a final Compliance Monitoring Report.   8"
2017-07_historical,historical,35,"The final Compliance Monitoring Report shall include a Compliance Status for each CCM against each obligation and any corrective action needed, and also contain an executive summary setting out any recommendations or observations from the Commission regarding the issues listed in paragraph 30 of this measure."
2017-07_historical,historical,36,"Each CCM shall include, in its Part II Annual Report, any actions it has taken to address non-compliance identified in the Compliance Monitoring Report from previous years.  Section VI – Responses to Non Compliance"
2017-07_historical,historical,37,"The Commission shall take a graduated response to CCMs identified as having compliance issues, taking into account the type, severity, degree and cause of the non-compliance in question."
2017-07_historical,historical,38,"The Commission hereby establishes an intersessional working group to develop a process to complement the CMS that shall identify a range of responses to non-compliance that can be applied by the Commission through the implementation of the CMS, including cooperative capacity-building initiatives and, as appropriate, such penalties and other actions as may be necessary to promote compliance with Commission CMMs. The intersessional working group shall progress its work electronically to the greatest extent possible and will seek to ensure that all CCMs, particularly SIDS and Participating Territories, have an opportunity to participate.  The intersessional working group shall endeavour to develop a process for consideration no later than TCC12 and adoption no later than WCPFC13."
2017-07_historical,historical,39,"Once the Commission adopts a process establishing the range of responses to non-compliance, the TCC shall include a recommendation on the response to non-compliance in its Provisional Compliance Monitoring Report for consideration by the Commission. The Commission shall identify a response to non-compliance in its Compliance Monitoring Report.   Application and review"
2017-07_historical,historical,40,This measure shall be reviewed in 2018.
2017-07_historical,historical,41,This measure will be effective for 2018 only.  
