CMM,Status,Section Number,Content
2018-06_active,active,13,"          The Record shall include for each vessel an indication of whether or not it was active in the Convention Area beyond its flag State’s area of national jurisdiction in each of the preceding years starting in 2007, consistent with the information provided by Members under paragraph 9."
2018-06_active,active,14,         The Executive Director shall ensure that due publicity is given to the Record and the Register including making its contents available through an appropriate website.
2018-06_active,active,15,"            In addition, the Executive Director shall circulate an annual summary of the information contained in the Record and the Register to all members and participating territories (CCMs) of the Commission at least 30 days prior to the annual meeting of the Commission."
2018-06_active,active,16,"           CCMs shall review their own internal actions and measures taken pursuant to paragraph 1, including sanctions and punitive actions and, in a manner consistent with domestic law as regards disclosure, report annually to the Commission the results of the review. In consideration of the results of such review, the Commission shall, if appropriate, request that the Flag State, or member, of vessels on the Record or the Register take further action to enhance compliance by those vessels with WCPFC conservation and management measures."
2018-06_active,active,17,"       It is the responsibility of each member of the Commission to ensure that its fishing vessels have been placed on the WCPFC Record of Fishing Vessels in accordance with the requirements of this measure, and any vessel not included in the WCPFC Record of Fishing Vessels shall be deemed not to be authorized to fish for, retain on board, transship or land highly migratory fish stocks in the Convention Area beyond the national jurisdiction of its flag State. Each member of the Commission shall prohibit such activities by any vessel entitled to fly its flag that is not included on the Record and shall treat a violation of this prohibition as a serious violation. Such vessels shall be eligible to be considered for IUU listing.5"
2018-06_active,active,18,       Each CCM shall further prohibit landing at its ports or transshipment to vessels flying its flag of highly migratory fish stocks caught in the Convention Area by vessels not entered on the Record or the Register.
2018-06_active,active,19,"         Each CCM shall notify the Executive Director, in accordance with the relevant provisions of article 25 of the Convention, of any factual information showing that there are reasonable grounds to  5 This revision is to correct an omission in an amendment to this paragraph under CMM 2004-01 that was approved in WCPFC6, but not included in the new CMM 2009-015  suspect that a vessel that is not on the Record or the Register is or has been engaged in fishing for or transhipment of highly migratory fish stocks in the Convention Area."
2018-06_active,active,20,"         If such vessel is flying the flag of a member of the Commission, the Executive Director shall notify that member and shall request that member to take the necessary measures to prevent the vessel from fishing for highly migratory fish stocks in the Convention Area and to report back on the actions taken with respect to the vessel."
2018-06_active,active,21,          Paragraphs 17 to 19 do not apply in respect of vessels that operate entirely in the Exclusive Economic Zone of a CCM and that are flagged to that CCM.6
2018-06_active,active,22,"        If such vessel is flying the flag of a non-member without cooperating status or if the flag of the vessel cannot be determined, the Executive Director shall inform all CCMs so that they may, in addition to measures specified in paragraph 16, take appropriate action consistent with the Convention."
2018-06_active,active,23,"      The Commission and the CCMs concerned shall communicate with each other, and make the best efforts with FAO and other relevant regional fishery management bodies to develop and implement appropriate measures, where feasible, including the establishment of records of a similar nature in a timely manner so as to avoid adverse effects upon fishery resources in other oceans. Such adverse effects might consist of excessive fishing pressure resulting from a movement of IUU fishing vessels between areas covered by other regional fishery management organizations."
2018-06_active,active,24,"       If, through a decision of the Commission, a vessel that is contained on the Record is included on the WCPFC IUU List, the flag State or responsible State shall revoke, consistent with applicable national law, the vessels’ authorization to fish beyond the national jurisdiction of its flag State. Executive Director shall remove that vessel from the Record as soon as practicable after being notified under paragraph 7(c).  D.         WCPFC Interim Register of non-Member Carrier and Bunker Vessels"
2018-06_active,active,25,"          The Commission encourages all flag states of carrier and bunker vessels that operate in the Convention Area and have been listed on the Temporary Register of Non-CCM Carrier and Bunker Vessels to apply for Cooperating Non-Member (CNM) status as soon as possible. Towards that end, the Secretariat will share copies of this conservation and management measure with appropriate contacts in all such flag States as soon as practicable."
2018-06_active,active,26,"          The Commission shall consider all such applicants in accordance with the conservation and management measure, noting its ability to grant CNM status to an applicant subject to the restriction that it may only provide carrier and bunker vessels to the fishery.  2010 to 2012"
2018-06_active,active,27,          The Commission hereby establishes an Interim Register of Non-Member Carrier and Bunker Vessels (the “Register”).
2018-06_active,active,28,"       Vessels that are included by the Commission on the Register in accordance with the provisions of this section shall be authorised to be used in the Convention Area to receive transhipments of highly                                                            6 Paragraphs 17 – 19 also do not apply to Samoan-flagged longline vessels that fish exclusively in the Samoa Exclusive Economic Zone, use an adjacent CCM’s port for the purpose of unloading its catch in that port and that adjacent CCM does not object to the use of its port for this purpose. 6  migratory fish stocks and to bunker or otherwise supply CCM-flagged fishing vessels used to fish for highly migratory fish stocks in the Convention Area."
2018-06_active,active,29,"       Any Member of the Commission may at any time submit to the Executive Director, in electronic format if possible, a list of any carrier vessels and bunker vessels that it wishes to be included on the Register. This List shall include the information described at paragraph 6 above as well as the flag State of the vessel."
2018-06_active,active,30,"        The CCM(s) recommending vessels to be included on the Register shall attest that the vessel or vessels being recommended are not vessels:  (a)  with a history of illegal, unreported or unregulated (IUU) fishing, unless the ownership of the vessel has subsequently changed and the new owner has provided sufficient evidence demonstrating that the previous owner or operator has no legal, beneficial or financial interest in, or control of the vessels, or the CCM concerned is satisfied that, having taken into account all relevant facts, the vessel is no longer engaged in or associated with IUU fishing; or (b)  that  are  currently listed  on  any of  the  IUU  vessel  lists  adopted  by regional  fishery management organizations (RFMOs); or (c)  that were removed from the Register pursuant to paragraph 39 within the one-year period prior to the receipt of the information under paragraph 4."
2018-06_active,active,31,"         It shall be a condition for inclusion on the Register that the owner or manager/operator of the vessel provides a written undertaking, addressed to the Commission, that the owner, manager/operator and  master  of  the  carrier  or  bunker  vessel  will  fully comply with  all  applicable  decisions  of  the Commission, including conservation and management measures. Any reference in Commission decisions to member-flagged vessels shall be construed to include non-member flagged-vessels for the purposes of these  written  undertakings. These  undertakings shall  include an  explicit  commitment  to  allow any inspection duly authorized under the Commission’s High Seas Boarding and Inspection Procedures to board and inspect the vessel on the high seas.  These undertakings shall also include an agreement to cover the costs associated with  complying with  Commission decisions, such as  the  costs of VMS registration and observer placement."
2018-06_active,active,32,"            Until such time as the Commission undertakes a review to determine vessel specific costs relevant to paragraph 31 above, vessels operators shall commit to pay a nominal fee to contribute to the work of the Commission."
2018-06_active,active,33,"      It shall be the responsibility of the owner or manager/operator to ensure that any such undertaking is compliant with national laws of its flag State. In addition, the owner or manager/operator of the vessel is encouraged to obtain a statement of support from the flag State, including an explicit statement of its position in respect of high seas boarding and inspection."
2018-06_active,active,34,"       The Secretariat will post on the Commission website a list of all the applicable conservation and management measures and other applicable Commission decisions that the written undertaking must cover. It will also be a condition that the owner, manager/operator or master of the carrier or bunker vessel will notify the Secretariat of any changes to the information provided under paragraph 29 within 15 days of the change."
2018-06_active,active,35,"       Failure by the owner, manager/operator or master of a vessel on the Register to fully comply with applicable decisions of the Commission, including conservation and management measures, shall constitute an appropriate basis for placement of such vessel on the Commission’s Draft IUU Vessel List 7  in accordance with the relevant conservation and management measure for establishing the WCPFC IUU Vessel List."
2018-06_active,active,36,"         Within 7 business days of receipt of complete information for a carrier or bunker vessel under paragraphs 29 to 31, the Secretariat will include the vessel on the Register and within 7 business days of receipt of any changes to such information, the Secretariat will include the updated information in the Register. For each vessel, the Register will include all the information listed in paragraph 6, a copy of the written undertaking provided under paragraph 31, and the CCM(s) that requested inclusion of the vessel on the Register."
2018-06_active,active,37,"        As soon as possible after receipt of complete information for a carrier and Bunker vessel under paragraphs 29 to 31, the Secretariat shall notify the flag State and provide an opportunity for the flag State to convey its position, including an explicit statement or position in respect of high seas boarding and inspection if not already done so under paragraph 31."
2018-06_active,active,38,"        The Commission will periodically monitor the IUU vessel lists maintained by RFMOs. At any time that a vessel on the Register is also on one of those IUU vessel lists, the Secretariat will:  (a)   notify Members and the owner of the vessel of its finding and that the vessel will be removed from the Register, effective 30 days from the date of the notice; and (b)  30  days  from the  notice given  under  sub-paragraph (a),  remove the  vessel from the Register."
2018-06_active,active,39,"       The Commission shall monitor the performance of the vessels on the Register with respect to the written undertakings submitted under paragraph 31. If at any time a Member of the Commission finds evidence that the owner, manager/operator or master of a vessel on the Register has failed to fully discharge those undertakings:  (a)  the Member of the Commission shall immediately submit such evidence to the Secretariat; (b) the Secretariat will immediately circulate such evidence to the CCMs of the Commission; (c)  the Commission shall review the evidence and decide whether or not to remove the vessel from the Register.  If the Commission is to next meet between 14 and 60 days after the circulation made under paragraph 39(b), such decision shall be made in the next session of the Commission, otherwise it shall be made in accordance with the Commission Rules of Procedure as they relate to inter-sessional decision-making; (d) if the Commission decides to remove a vessel from the Register, the Secretariat will notify the owner of the vessel of the decision within 7 days and remove the vessel from the Register 60 days after the Commission’s decision. (e)  The Executive Director shall advise all CCMs and the flag State of the completion of action taken under paragraph 39(d)."
2018-06_active,active,40,        The Register shall expire 60 days after the Annual Regular Session of the Commission in 2012 unless the Commission decides otherwise at its Regular Annual Session in 2012. The TCC will conduct a review in 2011 and 2012 of the non-CCM flagged fleet including an assessment of potential economic impacts to HMS fisheries in the Convention Area and unforeseen circumstances that could arise through prohibition of non-CCM carriers and bunkers.  2013 and beyond
2018-06_active,active,41,"       Noting paragraphs 25 and 26 above the Commission expects that after the annual regular session of the Commission in 2013, the majority of carrier and bunker vessels will be flagged to Members.8"
2018-06_active,active,42,"            Notwithstanding this expectation, a carrier or bunker vessel flagged to a non-member but operated under charter, lease or other similar mechanisms as an integral part of the fishery of a CCM shall be considered to be vessels of the host CCM and, where the vessel shall be operating in waters under the jurisdiction of more than one CCM, must be included in the CCM’s record of fishing vessels under section B accordingly.  In such case, the Record shall distinguish between vessels flagged to the CCM and vessels affiliated through this provision."
2018-06_active,active,43,"            Such a charter, lease or other arrangement shall provide for the host Member to conduct Monitoring, Control and Surveillance activities relevant to the vessel at any time and allow the Commission to place responsibility on the host Member for ensuring the vessel’s compliance with conservation and management measures.  Such charter, lease or other arrangement shall include an explicit condition that the vessel will fully comply with all applicable decisions of the Commission, including conservation and management measures. Any reference in Commission decisions to member- flagged vessels shall be construed to include non-member flagged-vessels for the purposes of these conditions.  These  conditions  shall  include  an  explicit  commitment  to  allow  any  inspection  duly authorized under the Commission’s High Seas Boarding and Inspection Procedures to board and inspect the vessel on the high seas."
2018-06_active,active,44,"      Such arrangements may only authorize non-member carrier and bunker vessels to operate in ports and waters under the jurisdiction of a member, as duly authorized by the host Member and the coastal State.  The host Member acknowledges that failure by the vessel to comply with conservation and management measures will result in penalties that could include IUU listing, refusal to register other vessels of the same flag and sanctions against the host Member.  E.         General"
2018-06_active,active,45,      The Commission shall keep these procedures under review and may amend them as appropriate. – – –
