CMM,Status,Section Number,Content
2012-01_historical,historical,19,"Notwithstanding the VMS SSP with respect to allowing manual position reporting in lieu of automatic VMS reporting, a purse seine vessel shall not operate under manual reporting during FADs closure period, but the vessel will not be directed to return to port until the Secretariat has exhausted all reasonable steps to reestablish normal automatic reception of VMS positions in accordance with the VMS SSPs. The flag State shall be notified when VMS data is not received by the Secretariat at the interval a specified in CMM 2011-02 and paragraph 23."
2012-01_historical,historical,20,"CCMs shall ensure that purse seine vessels entitled to fly their flags and fishing within the area bounded by 20° N and 20°S exclusively on the high seas, on the high seas and in waters under the jurisdiction of one or more coastal States, or vessels fishing in waters under the jurisdiction of two or more coastal States, shall carry an observer from the Commission’s Regional Observer Program (ROP) (CMM 2007-01)."
2012-01_historical,historical,21,"Each CCM shall ensure that all purse seine vessels fishing solely within its national jurisdiction within the area bounded by 20° N and 20°S carry an observer. These CCMs are encouraged to provide the data gathered by the observers for use in the various analyses conducted by the Commission, including stock assessments, in such a manner that protects the ownership and confidentiality of the data."
2012-01_historical,historical,22,ROP reports for trips taken during FADs closure period shall be given priority for data input and analysis by the Secretariat and the Commission’s Science Provider.
2012-01_historical,historical,23,VMS polling frequency shall be increased to every 30 minutes from July 1st to November 1st (during the FAD closure period). The increased costs associated with the implementation of this paragraph will be borne by the Commission.    FAD Management Plan5
2012-01_historical,historical,24,"By 1 July 2009, CCMs fishing on the high seas shall submit to the Commission                                                    5 This measure shall not replace pre-existing domestic FAD management plans in force in own waters.  8  Management Plans for the use of FADs by their vessels on the high seas. These Plans shall include strategies to limit the capture of small bigeye and yellowfin tuna associated with fishing on FADs, including implementation of the FAD closure pursuant to paragraphs 10 and 11(i) above. The Plans shall at a minimum meet the Suggested Guidelines for Preparation for FAD Management Plans for each CCM (Attachment E)."
2012-01_historical,historical,25,"The Commission Secretariat will prepare a report on additional FAD management options for consideration by the Scientific Committee, the Technical & Compliance Committee and the Commission in 2009 including: a. Marking and identification of FADs; b. Electronic monitoring of FADs c. Registration and reporting of position information from FAD-associated buoys; and d. Limits to the number of FADs deployed or number of FAD sets made.  Longline fishery Catch limits"
2012-01_historical,historical,26,The catch limits for bigeye tuna shall be as specified in Attachment F.   Monthly catch report of bigeye
2012-01_historical,historical,27,"CCMs with catch limits shall report monthly the amount of bigeye catch by its flagged vessels to the Secretariat by the end of the following month. Reports shall include catch of the month and catch for the year to date. When 90% of the catch limit for a CCM is reached, the Secretariat shall notify that to all CCMs.  Yellowfin tuna"
2012-01_historical,historical,28,CCMs are encouraged to take measures not to increase their catch of yellowfin tuna. Each CCM shall report to WCPFC10 its 2013 catch of yellowfin tuna as of October 31.   Other Commercial fisheries
2012-01_historical,historical,29,"To assist the Commission in the further development of provisions to manage the catch of bigeye, yellowfin, and skipjack tunas the Scientific and Technical and Compliance Committees during their meetings in 2013 will provide advice to the Commission on which fisheries should be included in this effort and what information is needed to develop appropriate management measures for those fisheries.  9"
2012-01_historical,historical,30,"CCMs shall take necessary measures to ensure that the total effort and capacity of their respective other commercial tuna fisheries for bigeye, yellowfin and skipjack tuna but excluding those fisheries taking less than 2,000 tonnes of bigeye, yellowfin, and skipjack, shall not exceed the average level for the period 2001-2004 or 2004."
2012-01_historical,historical,31,CCMs shall provide the Commission with estimates of fishing effort for these other fisheries or proposals for the provision of effort data for these fisheries for 2013 and future years.  III. Measures for 2014-2017
2012-01_historical,historical,32,"The Commission shall establish at WCPFC10 a multi-year management program for 2014-2017 to achieve the Objectives set out in paragraphs 1-4 above. A WG shall be established to develop a draft of the multi-year management program for 2014-2017 to be considered at TCC9. In doing so, the WG shall consider;  Management measures for both purse seine and longline fisheries to reduce fishing mortality of bigeye,  Alternative measures intended to reduce the catch of juvenile tunas, such as a limit on FAD set numbers,  management of the fishing capacity of the non-SIDS CCMs,  The zone-based management for longline fishery in PNA waters,  Special requirements of SIDS that CMMs will not result in a disproportionate burdens on SIDS,   Improvement of MCS measures to enhance both monitoring of and compliance with CMMs,  Issue of attribution of bigeye catch in the overlapping area to catch limits of WCPFC and IATTC,  Conservation and economic implications of two 2 months FAD closures rather than 4 month FAD closure,  Means to address issues of non-compliance with relevant CMMs, and;  Other issues identified by WG that may contribute to achieving the Commission’s conservation objectives for skipjack, yellowfin and bigeye tunas."
2012-01_historical,historical,33,"The measures outlined in paragraph 32 above, shall be reviewed and amended, if necessary, in 2015 to achieve the Objectives.   10   IV. Final Clause"
2012-01_historical,historical,34,This measure replaces CMM 2008-01 and CMM 2011-01.  
