CMM,Status,Section Number,Content
2012-02_historical,historical,12,"At least three weeks in advance of the TCC meeting, the Executive Director will compile and circulate to all CCMs the full Draft Report, including all information provided under paragraph 11 of this measure."
2012-02_historical,historical,13,"The TCC shall review the Draft Report, focusing on any potential compliance issues identified with respect to each CCM, and in particular will consider any information provided by CCMs in accordance with paragraph 11 of this measure. CCMs may provide additional information to TCC with respect to the issues identified.  Section IV – Provisional Compliance Monitoring Report"
2012-02_historical,historical,14,"Taking into account any additional information provided by CCMs, and, where appropriate, non-government organisations the TCC shall develop a Provisional Compliance Monitoring Report (the Provisional Report) that will include a provisional assessment of each CCM’s Compliance Status and recommendations for any corrective action needed, based on potential compliance issues identified in respect of that CCM and using the criteria and considerations for assessing Compliance Status set out in Annex I of this measure."
2012-02_historical,historical,15,"The Provisional Report will also include an executive summary including recommendations or observations from TCC regarding:  (i) amendments or improvements to existing CMMs to address implementation or compliance difficulties experienced by CCMs,  (ii) capacity building requirements or other obstacles to implementation identified by CCMs, in particular small island developing State Members and Participating Territories, and  (iii) additional priority obligations that should be reviewed under the Scheme pursuant to paragraph 4 of this measure."
2012-02_historical,historical,16,The Provisional Report shall be forwarded to the Commission for consideration at the annual meeting.  Section V - Compliance Monitoring Report
2012-02_historical,historical,17,"At each annual Commission meeting, the Commission shall consider the Provisional Report recommended by the TCC."
2012-02_historical,historical,18,"Prior to or during the Commission meeting, CCMs may provide the Commission with additional advice or information relating to the Provisional Report, including any steps taken to address identified compliance issues."
2012-02_historical,historical,19,"Taking into account any additional information provided by CCMs, the Commission shall adopt a final Compliance Monitoring Report that includes a Compliance Status for each 5  CCM and recommendations for any corrective action needed, based on non-compliance identified with respect to that CCM."
2012-02_historical,historical,20,The final Compliance Monitoring Report shall also contain an executive summary setting out any recommendations or observations from the Commission regarding the issues listed in paragraph 15 of this measure.
2012-02_historical,historical,21,"Each CCM shall include, in its Part 2 Annual Report, any actions it has taken to address its non-compliance in the previous year.  Section VI – Responses to Non Compliance"
2012-02_historical,historical,22,"The Commission shall take a graduated response to non-compliance, taking into account the type, severity, degree and cause of the non-compliance in question."
2012-02_historical,historical,23,"The Commission will develop and consider adopting a process to complement the Scheme that will identify a range of responses to non-compliance that can be applied by the Commission through the implementation of the Scheme, including cooperative capacity-building initiatives and, as appropriate, such penalties and other actions as may be necessary to promote compliance with Commission CMMs."
2012-02_historical,historical,24,"Once the Commission adopts a process identifying a range of responses to non-compliance, the TCC will include a recommendation on the response to non-compliance in its Provisional Compliance Monitoring Report for consideration by the Commission. The Commission will identify a response to non-compliance in its Compliance Monitoring Report.  Application and review"
2012-02_historical,historical,25,This measure shall apply for 2013 only.
2012-02_historical,historical,26,"At its tenth meeting, the Commission will review the operation of the measure during this trial period and, based on this review, consider and decide on a measure that will apply after 2013."
2012-02_historical,historical,27,"This measure will be reviewed and revised, as needed, by the Commission to ensure its effectiveness. "
