CMM,Status,Section Number,Content
2021-01_historical,historical,18,"To reduce the amount of synthetic marine debris, CCMs shall encourage vessels flying their flag to use, or transition towards using, non-plastic and biodegradable materials in the construction of FADs."
2021-01_historical,historical,19,"The Scientific Committee shall continue to review research results on the use of biodegradable material on FADs, and shall provide specific recommendations to the Commission in 2022 including on a definition of biodegradable FADs, a timeline for the stepwise introduction of biodegradable FADs, potential gaps/needs and any other relevant information."
2021-01_historical,historical,20,"The Commission at its 2023 annual session, based on specific guidelines defined by the FAD Management Options Intersessional Working Group and advice from SC19 and TCC19 shall consider the adoption of measures on the implementation of biodegradable material on FADs.  Instrumented Buoys"
2021-01_historical,historical,21,"A flag CCM shall ensure that each of its purse seine vessels shall have deployed at sea, at any one time, no more than 350 drifting Fish Aggregating Devices (FADs) with activated instrumented buoys.  An instrumented buoy is defined as a buoy with a clearly marked reference number allowing its identification and equipped with a satellite tracking system to  applied the FAD closure in the previous year, as well as, their respective numbers of FADs sets during the FADs closure. 2 This timeframe may be extended where there are extraordinary circumstances which make implementation impossible. Due to legislative constraints, Indonesia will have an additional 2 years to implement subparagraph (a). 7 monitor its position. The buoy shall be activated exclusively on board the vessel.  A flag CCM shall ensure that its vessels operating in the waters of a coastal State comply with the laws of that coastal State relating to FAD management, including FAD tracking."
2021-01_historical,historical,22,"CCMs shall also encourage vessels to:  (a) responsibly manage the number of drifting FADs deployed each year;  (b) carry equipment on board to facilitate the retrieval of lost drifting FADs; (c) make reasonable efforts to retrieve lost drifting FADs; and (d) report the loss of drifting FADs, and if the loss occurred in the EEZ of a coastal State, report the loss to the coastal State concerned."
2021-01_historical,historical,23,"The Commission at its 2023 meeting based on consideration of the FAD Management Options Working Group shall review the effectiveness of the limit on the number of FADs deployed as set out in paragraph 21 and whether the current limit of 350, or any limit, is appropriate and provide advice on the monitoring of FADs.  Zone-based purse seine effort control"
2021-01_historical,historical,24,"Coastal CCMs within the Convention Area shall restrict purse seine effort and/or catch of skipjack, yellowfin and bigeye tuna within their EEZs in accordance with the effort limits established and notified to the Commission and set out in Table 1 of Attachment 1.  Those coastal CCMs that have yet to notify limits to the Commission shall do so by 31 December 2022.     High seas purse seine effort control3"
2021-01_historical,historical,25,"CCMs that are not SIDS shall restrict the level of purse seine effort on the high seas in the area 20oN to 20oS to the limits set out in Attachment 1, Table 2, except that the Philippines shall take measures on the high seas in accordance with Attachment 2."
2021-01_historical,historical,26,CCMs shall ensure that the effectiveness of these effort limits for the purse seine fishery are not undermined by a transfer of effort in days fished into areas within the Convention Area south of 200S and/or north of 200N.
2021-01_historical,historical,27,"The limits set out in Attachment 1, Table 2 do not confer the allocation of rights to any CCM and are without prejudice to future decisions of the Commission. The Commission commits to transitioning to a more equitable allocation framework for high seas fishing opportunities that takes into account Articles 8, 10 (3) and 30 of the Convention. The Commission will commence a process to develop that framework in 2022, to enable the Commission to reach agreement in 2023 on hard effort or catch limits in the high seas of the Convention Area and a framework for the allocation of those limits in the high seas amongst all Members and Participating Territories that adequately takes into account Articles 8, 10 (3)  3   Throughout this measure, in the case of small purse seine fleets, of five vessels or less, the baseline level of effort used to determine a limit shall be the maximum effort in any period and not the average. 8 and 30 of the Convention.  The Commission shall also consider options as to how CCMs would use their limits."
2021-01_historical,historical,28,"Where the catch and effort limits in paragraphs 24 and 25 have been exceeded, any overage of the annual limits by a CCM or the collective annual limits of a group of CCMs shall be deducted from the limits for the following year for that CCM or group of CCMs.  Catch retention: Purse Seine Fishery"
2021-01_historical,historical,29,"To create an incentive to reduce the non-intentional capture of juvenile fish, to discourage waste and to encourage an efficient utilization of fishery resources, CCMs shall require their purse seine vessels fishing in EEZs and on the high seas within the area bounded by 20oN and 20oS to retain on board and then land or transship at port all bigeye, skipjack, and yellowfin tuna.  (Paragraphs 8 to 12 of CMM 2009-02 set out the Commission’s rules for catch retention in the high seas.) The only exceptions to this paragraph shall be: (a) when, in the final set of a trip, there is insufficient well space to accommodate all fish caught in that set, noting that excess fish taken in the last set may be transferred to and retained on board another purse seine vessel provided this is not prohibited under applicable national law; or (b) when the fish are unfit for human consumption for reasons other than size; or (c) when serious malfunction of equipment occurs."
2021-01_historical,historical,30,"Nothing in paragraphs 14-16 and 29 shall affect the sovereign rights of coastal States to determine how these management measures will be applied in their waters, or to apply additional or more stringent measures.    Monitoring and Control: Purse Seine Fishery"
2021-01_historical,historical,31,"Notwithstanding the VMS SSP, a purse seine vessel shall not operate under manual reporting during the FADs closure periods, but the vessel will not be directed to return to port until the Secretariat has exhausted all reasonable steps to re-establish normal automatic reception of VMS positions in accordance with the VMS SSPs. The flag State shall be notified when VMS data is not received by the Secretariat at the interval specified in CMM 2014-02 or its replacement, and paragraph 35."
2021-01_historical,historical,32,"CCMs shall ensure that purse seine vessels entitled to fly their flags and fishing within the area bounded by 20°N and 20°S exclusively on the high seas, on the high seas and in waters under the jurisdiction of one or more coastal States, or vessels fishing in waters under the jurisdiction of two or more coastal States, shall carry an observer from the Commission’s Regional Observer Program (ROP) (CMM 2018-05)."
2021-01_historical,historical,33,"Each CCM shall ensure that all purse seine vessels fishing solely within its national jurisdiction within the area bounded by 20°N and 20°S carry an observer. These CCMs are encouraged to provide the data gathered by the observers for use in the various analyses conducted by the Commission, including stock assessments, in such a manner that protects the ownership and confidentiality of the data.  9"
2021-01_historical,historical,34,ROP reports for trips taken during FADs closure period shall be given priority for data input and analysis by the Secretariat and the Commission’s Science Provider.
2021-01_historical,historical,35,VMS polling frequency shall be increased to every 30 minutes during the FAD closure period. The increased costs associated with the implementation of this paragraph will be borne by the Commission.  Research on Bigeye and Yellowfin
2021-01_historical,historical,36,"CCMs and the Commission are encouraged to conduct and promote research to identify ways for purse seine vessels to minimize the mortality of juvenile bigeye tuna and yellowfin tuna, particularly in accordance with any research plans adopted by the Commission.   LONGLINE FISHERY"
2021-01_historical,historical,37,"As an interim measure, CCMs listed in Attachment 1, Table 3 shall restrict the level of bigeye catch to the levels specified in Table 3.  Where the limits in Table 3 have been exceeded, any overage of the catch limit by a CCM listed in Table 3 shall be deducted from the catch limit for the following year for that CCM."
2021-01_historical,historical,38,"CCMs listed in Attachment 1, Table 3 shall report monthly the amount of bigeye catch by their flagged vessels to the Commission Secretariat by the end of the following month.  The Secretariat shall notify all CCMs when 90% of the catch limits for a CCM is exceeded."
2021-01_historical,historical,39,"The limits set out in Attachment 1, Table 3 do not confer the allocation of rights to any CCM and are without prejudice to future decisions of the Commission."
2021-01_historical,historical,40,"Subject to paragraph 5, each Member that caught less than 2,000 tonnes in 2004 shall ensure that its bigeye catch does not exceed 2,000 tonnes annually."
2021-01_historical,historical,41,"The Commission commits to transitioning to a more equitable allocation framework for fishing opportunities that takes into account Articles 8, 10 (3) and 30 of the Convention. The Commission will commence a process to develop that framework in 2022, to enable the Commission to reach agreement in 2023 on hard limits for bigeye amongst all Members and Participating Territories.   CAPACITY MANAGEMENT FOR PURSE SEINE AND LONGLINE VESSELS    Purse Seine Vessel Limits"
2021-01_historical,historical,42,"CCMs, other than Small Island Developing States and Indonesia4, shall keep the number of purse seine vessels flying their flag larger than 24m with freezing capacity operating between 20oN and 20oS (hereinafter “LSPSVs”) to the applicable level under CMM 2013-01.    4 This paragraph shall not create a precedent with respect to application of exemptions to non-SIDS CCMs. 10"
2021-01_historical,historical,43,"The concerned CCMs shall ensure that any new LSPSV constructed or purchased to replace a previous vessel or vessels, shall have a carrying capacity or well volume no larger than the vessel(s) being replaced, or shall not increase the catch or effort in the Convention Area from the level of the vessels being replaced. In such case, the authorization to fish in the Convention Area of the replaced vessel shall be immediately revoked by the flag CCM.    Limits on Longline Vessels with Freezing Capacity"
2021-01_historical,historical,44,"CCMs, other than Small Island Developing States and Indonesia5, shall not increase the number of their longline vessels with freezing capacity targeting bigeye tuna above the applicable level under CMM 2013-01.6  Limits on ice-chilled longline vessels landing fresh fish"
2021-01_historical,historical,45,"CCMs, other than Small Island Developing States and Indonesia7 shall not increase the number of their ice-chilled longline vessels targeting bigeye tuna and landing exclusively fresh fish above the applicable level under CMM 2013-01, or above the number of licenses under established limited entry programmes applying during the operation of CMM 2013-01.8"
2021-01_historical,historical,46,Nothing in this measure shall restrict the ability of SIDS or Participating Territories to construct or purchase vessels from other CCMs for their domestic fleets.   OTHER COMMERCIAL FISHERIES
2021-01_historical,historical,47,"CCMs shall take necessary measures to ensure that the total catch of their respective other commercial tuna fisheries for bigeye, yellowfin or skipjack tuna, but excluding those fisheries taking less than 2,000 tonnes of tropical tunas (bigeye, yellowfin and skipjack), shall not exceed either the average level for the period 2001-2004 or the level of 2004.    DATA PROVISION REQUIREMENTS"
2021-01_historical,historical,48,"Operational level catch and effort data in accordance with the Standards for the Provision of Operational Level Catch and Effort Data attached to the Rules for Scientific Data to be Provided to the Commission relating to all fishing in EEZs and high seas south of 20N subject to this CMM except for artisanal small-scale vessels shall be provided to the  5 This paragraph shall not create a precedent with respect to application of exemptions to non-SIDS CCMs. 6 The provisions of this paragraph do not apply to those CCMs who apply domestic quotas, including individual transferable quotas, within a legislated/regulated management framework. 7 This paragraph shall not create a precedent with respect to application of exemptions to non-SIDS CCMs. 8 The provisions of this paragraph do not apply to those CCMs who apply domestic quotas, including individual transferable quotas, within a legislated/regulated management framework. 11 Commission not only for the purpose of stocks management but also for the purpose of cooperation to SIDS under Article 30 of the Convention.9 10"
2021-01_historical,historical,49,The Commission shall ensure the confidentiality of those data provided as non-public domain data.
2021-01_historical,historical,50,"CCMs whose vessel fish in EEZs and high seas north of 20N subject to this CMM shall ensure that aggregated data by 1 x 1 in that area be provided to the Commission, and shall also, upon request, cooperate in providing operational level data in case of Commission’s stock assessment of tropical tuna stocks under a data handling agreement to be separately made between each CCM and the Scientific Provider.  Those CCMs shall report such agreement to the Commission.   REVIEW AND FINAL PROVISIONS"
2021-01_historical,historical,51,The Commission shall review this CMM annually to ensure that the various provisions are having the intended effect.
2021-01_historical,historical,52,This measure replaces CMM 2020-01.  This measure shall come into effect on 16 February 2022 and remain in effect until 15 February 2024 unless earlier replaced or amended by the Commission.     
