CMM,Status,Section Number,Content
2022-04_active,active,11,"All CCMs shall include in their Part 2 Annual Report information on the implementation of the measures in paragraph 8 or paragraph 9 as applicable for review by TCC. The report by CCMs shall contain a detailed explanation of implementation of paragraph 8 or paragraph 9 as applicable including how compliance has been monitored. CCMs are encouraged to report to TCC any enforcement difficulties that they encountered in the case of the alternative measures and how they have addressed risks such as monitoring at sea, species substitution, etc. The TCC in 2023 shall, taking into account these reports, advise the Commission on the effectiveness of the measures set out in paragraph 9 as alternatives to the obligation contained in paragraph 7, and recommend measures for consideration and possible adoption at the 2023 annual meeting of the Commission."
2022-04_active,active,12,"CCMs shall take measures necessary to prevent their fishing vessels from retaining on board (including for crew consumption), transshipping, and landing any fins harvested in contravention of this CMM."
2022-04_active,active,13,"CCMs shall take measures necessary to ensure that both carcasses and their corresponding fins are landed or transshipped together, in a manner that allows inspectors to verify the correspondence between an individual carcass and its fins when they are landed or transshipped.  V. Minimizing bycatch and practicing safe release"
2022-04_active,active,14,"For longline fisheries targeting tuna and billfish, CCMs shall ensure that their vessels comply with at least one of the following options: (1) do not use or carry wire trace as branch lines or leaders; or (2) do not use branch lines running directly off the longline floats or drop lines, known as shark lines. See Annex 1 for a schematic diagram of a shark line."
2022-04_active,active,15,"The implementation of the measures contained in paragraph 14 above shall be on a vessel by vessel or CCM basis. Each CCM shall notify the Commission of its implementation of paragraph 14 by March 31, 2021 and thereafter whenever the selected option is changed."
2022-04_active,active,16,"Starting on January 1, 2024, between 20 N and 20 S, CCMs shall ensure that their longline vessels, targeting tuna and billfish do not use, or if carrying, must stow wire trace as branch lines or leaders and do not use shark lines or branch lines running directly off of the longline floats or drop lines (see Annex 1 for schematic diagram of a shark line)."
2022-04_active,active,17,"For longline fisheries targeting sharks, CCMs shall develop and report their management plans in their Part 2 Annual Report.   4"
2022-04_active,active,18,"The Commission shall adopt and enhance bycatch mitigation measures and develop new or amend, if necessary, existing Shark Safe Release Guidelines1 to maximize the survival of sharks that are caught and are not to be retained. Where sharks are unwanted bycatch they should be released alive using techniques that result in minimal harm, taking into account the safety of the crew. CCMs should encourage their fishing vessels to use any Commission adopted guidelines for the safe release and handling of sharks."
2022-04_active,active,19,"CCMs shall ensure that sharks that are caught and are not to be retained, are hauled alongside the vessel before being cut free in order to facilitate a species identification. This requirement shall only apply when an observer or electronic monitoring camera is present, and should only be implemented taking into consideration the safety of the crew and observer."
2022-04_active,active,20,"Beginning on January 1, 2024, for sharks that are caught by longline vessels and are not retained, CCMs shall require their fishing vessels to release these sharks as soon as possible, taking into consideration the safety of the crew and observer, using the following guidelines:  (1) Leave the shark in the water, where possible; and (2) Use a line cutter to cut the branchline as close to the hook as possible."
2022-04_active,active,21,Development of new WCPFC guidelines or amendment to existing guidelines for safe release of sharks should take into account the health and safety of the crew.  VI. Species specific requirements
2022-04_active,active,22,"Oceanic whitetip shark and silky shark (1) CCMs shall prohibit vessels flying their flag and vessels under charter arrangements to the CCM from retaining on board, transshipping, storing on a fishing vessel or landing any oceanic whitetip shark, or silky shark, in whole or in part, in the fisheries covered by the Convention. (2) CCMs shall require all vessels flying their flag and vessels under charter arrangements to the CCM to release any oceanic whitetip shark or silky shark that is caught as soon as possible after the shark is brought alongside the vessel, and to do so in a manner that results in as little harm to the shark as possible, following any applicable safe release guidelines for these species. (3) Subject to national laws and regulations, and notwithstanding (1) and (2), in the case of oceanic whitetip shark and silky shark that are unintentionally caught and frozen as part of a purse seine vessels’ operation, the vessel must surrender the whole oceanic whitetip shark and silky shark to the responsible governmental authorities or discard them at the point of landing or transshipment. Oceanic whitetip shark and silky shark surrendered in this manner may not be sold or bartered but may be donated for purpose of domestic human consumption.    1 The Commission adopted at WCPFC15 Best Handling Practices for the Safe Release of Sharks (other than Whale Sharks and Mantas/Mobulids) 5  (4) Observers shall be allowed to collect biological samples from oceanic whitetip sharks and silky shark caught in the Convention Area that are dead on haulback in the WCPO, provided that the samples are part of a research project of that CCM or the SC.  In the case that sampling is conducted as a CCM project, that CCM shall report it in their Part 2 Annual Report."
2022-04_active,active,23,"Whale shark (1) CCMs shall prohibit their flagged vessels from setting a purse seine on a school of tuna associated with a whale shark if the animal is sighted prior to the commencement of the set. (2) CCMs shall prohibit vessels flying their flag and vessels under charter arrangements to the CCM from retaining on board, transshipping, or landing any whale shark caught in the Convention Area, in whole or in part, in the fisheries covered by the Convention. (3) For fishing activities in Parties to Nauru Agreement (PNA) exclusive economic zones, the prohibition in paragraph (1) shall be implemented in accordance with the Third Arrangement implementing the Nauru Agreement as amended on 11 September 2010. (4) Notwithstanding sub-paragraph (1) above, for fishing activities in exclusive economic zones of CCMs north of 30 N, CCMs shall implement either this measure or compatible measures consistent with the obligations under this measure. When CCMs apply compatible measures, the CCMs shall annually provide to the Commission, in their Part 2 Annual Report, a description of the measure. (5) CCMs shall require that, in the event that a whale shark is incidentally encircled in the purse seine net, the master of the vessel shall: (a) ensure that all reasonable steps are taken to ensure its safe release.; and (b) report the incident to the relevant authority of the flag State, including the number of individuals, details of how and why the encirclement happened, where it occurred, steps taken to ensure safe release, and an assessment of the life status of the whale shark on release. (6) In taking steps to ensure the safe release of the whale shark as required under sub- paragraph (5)(a) above, CCMs shall encourage the master of the vessel to follow the WCPFC Guidelines for the Safe Release of Encircled Whale Sharks (WCPFC Key Document SC-10)2. (7) In applying steps under sub-paragraphs (1), (5)(a) and (6), the safety of the crew shall remain paramount. (8) The Secretariat shall report on the implementation of this paragraph on the basis of observer reports, as part of the Annual Report on the Regional Observer Programme.  VII. Reporting requirements"
2022-04_active,active,24,"Each CCM shall submit data on the WCPFC Key Shark Species3 for Data Provision in  2 Originally adopted on 8 December 2015. The title of this decision was amended through the Commission decision at WCPFC13, through adopting the SC12 Summary Report which contains in paragraph 742: “SC12 agreed to change the title of ‘Guidelines for the safe release of encircled animals, including whale sharks’ to ‘Guidelines for the safe release of encircled whale sharks’.” 3 The WCPFC Key Shark Species for Data Provision are designated per the Process for Designating WCPFC  6  accordance with Scientific Data to be Provided to the Commission (WCPFC Key Document Data- 01)."
2022-04_active,active,25,CCMs shall advise the Commission (in their Part 2 Annual Report) on implementation of this CMM in accordance with Annex 2.  VIII. Research
2022-04_active,active,26,"CCMs shall as appropriate, support research and development of strategies for the avoidance of unwanted shark captures (e.g. chemical, magnetic and other shark deterrents), safe release guidelines, biology and ecology of sharks, identification of nursery grounds, gear selectivity, assessment methods and other priorities listed under the WCPFC Shark Research Plan."
2022-04_active,active,27,"The SC shall periodically provide advice on the stock status of key shark species for assessment and maintain a WCPFC Shark Research Plan for the assessment of the status of these stocks. If possible, this should be done in conjunction with the Inter-American Tropical Tuna Commission."
2022-04_active,active,28,"In 2024, and commencing periodically thereafter, the SC shall review the impact of fishing gear on sharks that are not retained, including oceanic whitetip shark and silky shark, inside and outside of the area between 20 N and 20 S, and provide advice on potential mitigation measures that would benefit such shark species.  IX. Capacity building"
2022-04_active,active,29,The Commission should consider appropriate assistance to developing State Members and participating Territories for the implementation of the IPOA and collection of data on retained and discarded shark catches.
2022-04_active,active,30,"The Commission shall consider appropriate assistance to developing State Members and participating Territories for the implementation of this measure, including supplying species identification guides for their fleets and guidelines and training for the safe release of sharks, and including, in accordance with Article 7 of the Convention, in areas under national jurisdiction.  X. Review"
2022-04_active,active,31,"On the basis of advice from the SC and/or the TCC, the Commission shall review the implementation and effectiveness of this CMM, including species specific measures, taking into account, inter alia, any recommendation from the SC or TCC, in 2024, and amend it as appropriate."
2022-04_active,active,32,This CMM replaces CMM 2019-04 .       Key Shark Species for Data Provision and Assessment (WCPFC Key Document SC-08) and are listed in Scientific Data to be Provided to the Commission (WCPFC Key Document Data-01). 
