Document ID,Number,Content
WCPFC12,11,"The Chair noted two changes had been decided at the heads of delegation meeting on 2 December 2015, immediately prior to WCPFC12: a) Agenda item 8 had been moved forward in the schedule to be discussed directly after agenda item 4, as it relates to criterion in CMM 2013-06 to be used when looking at new proposals, and b) Agenda item 18 (Other matters) would contain an update on the WCPFC VMS.  These changes were noted to have been included in WCPFC12-2015-02_rev2."
WCPFC12,12,"A brief discussion took place about the submission timing of proposals, with one CCM reminding the Commission that at WCPFC2 CCMs had agreed that proposals for new measure should be tabled 30 days before the meeting. It was noted that several proposals at WCPFC12 had not followed that process."
WCPFC12,13,"The Chair noted that in practice, on occasion, the Commission has considered proposals submitted within 30 days; it has depended on the nature of the proposal. It was up to the Commission to decide whether it wanted to strictly adhere to that WCPFC2 agreement, or admit the proposal then submit it to the process where its success was determined by the Commission after being guided by the proponents and worked on at the meeting."
WCPFC12,14,"EU noted it would be in favour of stricter rules as doing so would make examination of proposals and consultation with stakeholders easier, and in other RFMOs proposals are not taken into consideration if they are submitted after the due date."
WCPFC12,15,"The Chair suggested that the Commission allow proposals to be introduced at the relevant time in the agenda for CCMs to address as they wish, through small working groups or drafting groups. There was no objection to this."
WCPFC12,16,"The agenda was adopted with amendments (Attachment E). 1.3 Meeting arrangements 1.3.1 Establishment of small working groups (CNMs, CMS, others)"
WCPFC12,17,The following small working groups (SWGs) were established to deal with issues in the margins of the meeting before bringing them back to plenary for decision: a) tropical tuna measure CMM 2014-01; b) south Pacific albacore CMM 2010-05; and c) determining the participatory rights for CNMs.
WCPFC12,18,Chinese Taipei offered to lead the CNM SWG. Following further discussions Korea accepted a nomination to lead the CNM SWG. Australia volunteered to lead the South Pacific albacore SWG and the Chair volunteered to lead the SWG looking at the tropical tuna measure (CMM 2014-01).
WCPFC12,19,"In addition, a drafting group was established to consider amendments to the Compliance Monitoring Scheme measure, led by TCC Vice-Chair, Australia offered to lead a small group to consider the TCC work plan, EU led a group discussing sharks and Australia led a group discussing the Workplan for the adoption of Harvest Strategies under CMM 2014-06."
WCPFC12,20,The Secretariat was asked to prepare a list of working groups and the relevant contacts.  This was subsequently circulated to the meeting as WCPFC12-2015-09B. WCPFC12 Summary Report (final_rev2_6 July 2016)7
WCPFC12,21,"The Executive Director advised the Commission about meeting arrangements including facilities, catering, breakout rooms, document management, side-events, functions and the Sunday free-day tour hosted by the Indonesia government. The record of the meeting would be prepared by the rapporteur, Dr Jane Broweleit. The Executive Director identified the senior Secretariat staff in attendance at WCPFC12 including the Compliance Manager, Dr Lara Manarangi-Trott, the Finance and Administration Manager, Aaron Nighswander, and the Science Manager, Dr SungKwon Soh. The new legal consultant, Dr Penny Ridings, was welcomed, as was Victoria Jollands, an intern providing assistance to the Chair."
WCPFC12,22,"RMI noted that a SPREP-RMI jointly-hosted side event on marine pollution from vessels would be held in the margins of WCPFC12, a long overdue issue which RMI intended to take further next year."
WCPFC12,23,"During their first statements across the floor and during their country statements (Agenda item 3) many CCMs thanked the meeting host government Indonesia for its hospitality, warm welcome, meeting arrangements and enjoyable opening ceremony.  AGENDA ITEM 2 – REPORT OF THE EXECUTIVE DIRECTOR"
WCPFC12,24,"As required by Rule 13 of the Rules of the Procedures of the Commission, the Executive Director presented his Annual Report for 2015 (WCPFC12-2015-06). The Executive Director acknowledged the new leadership of the Commission with the new Chair and himself assuming office in March, 2015. With the Chair residing in Pohnpei, the Executive Director had ready and regular access to her counsel and guidance. The Chair’s support for reforms initiated in Secretariat had been gratefully received. The Secretariat noted three key priorities. The first is deeper member engagement through more consistent dialogue, noting that annual meetings were only part of the picture. The outreach program in 2015 included attendance at NC in September to meet with the Asian fishing states and had very productive discussions. Consultations with other members including observers were held at the margins of the SC11 and TCC12 with some consultations continued right up to the eve of the WCPFC12. Continued and regular engagement with all stakeholders will be a key feature of the way the Secretariat will operate in the future. The second priority is effective strategic and business planning, noting that planning activities will be more business-like in approach from now on. The Executive Director noted that the Commission’s current three-year plan and annual work program are not aligned, and there is no planning document that sets out the long term strategic vision for the Commission which may be used to leverage financial and non-financial support for the Commission from members, non-members and international funding mechanisms. A review of the planning framework will allow the Commission to develop a more cohesive planning framework. Thirdly, is enhanced communications with and between the Secretariat and stakeholders, noting a Communication Plan was launched in August and would be delivered over two years. The Executive Director observed that the media will cover the Commission’s activities whether the Commission engages with the media or not, and on this basis, under the plan there would be increased controlled engagement with the media. The Secretariat logo and website will also be updated."
WCPFC12,25,"The Executive Director noted the key work streams for the Commission which included the successful convening of the regular session of the Commission and its subsidiary bodies and the intersessional working groups and Harvest Strategy Workshop. The reports of the subsidiary bodies and intersessional working groups and workshop will be presented to WCPFC12. The Executive Director highlighted that 2015 had the most intensive intersessional work program since the Commission’s establishment. The Secretariat was also involved in project management activities as they progressed work on the ABNJ (Common Oceans) Tuna Project - the Sharks and Bycatch, and the WPEA Project which focuses on capacity building in data collection in Indonesia, Philippines and Vietnam. Implementing the Compliance Monitoring Report (CMR) generated a sizeable volume of work, and it was pleasing to report that the draft CMR was completed on time and provided a sound basis for the TCC WCPFC12 Summary Report (final_rev2_6 July 2016)8  to undertake its review. The Executive Director noted that further development of the IMS system and associated IT infrastructure are work in progress. As part of the communications plan, the second e-newsletter was distributed just prior to WCPFC12. The Executive Director noted that the 2014 financial statements were completed, with the Commission in a stronger financial position but a more long term sustainable funding model is needed. The Executive Director noted that the secretariat also manages the Japan Trust Fund and discussion were advanced with Chinese Taipei in efforts to establish a similar fund. The Executive Director noted the large increase in contributions to the voluntary fund in 2014, and registered the Commission's gratitude and appreciation to those that contributed including Australia, EU, Korea, USA, ISSF and FAO. In respect of the Special Requirements Fund, the Executive Director reported that it is now depleted and unable to support any request. The Executive Director thanked the Commission’s various service providers contracted to perform some of the Commission’s principal functions, especially the scientific services provider, SPC-OFP, and the VMS service provider, FFA. Close links with tuna RFMOs especially IATTC were acknowledged. Broad priorities for the Commission Secretariat for the future include deepening engagement with members and stakeholders, achieving tighter conservation and management for tropical tuna, developing the new strategic plan, continued focus on the CMS and IMS, VMS reporting standards and the CDS, and further development of the ROP."
WCPFC12,26,The Chair noted with appreciation the new leadership within the Secretariat through the Executive Director and the hard work of the Secretariat staff to keep members informed about and engaged in the work of the Commission.
WCPFC12,27,Many CCMs thanked the Executive Director for his comprehensive report and the work carried out by the Secretariat in 2015.
WCPFC12,28,"FFA members acknowledged that the Secretariat staff had carried the Secretariat for six months without an Executive Director last year, keeping the Secretariat functioning and delivering services. These CCMs supported the Executive Director’s efforts to develop a planning framework and strategic plan which was more streamlined. FFA members extended appreciation to the Executive Director and Chair for their proactive and consultative approach in 2015."
WCPFC12,29,"Korea looked forward to continuing programs that strengthen MCS and the scientific work of the Commission along with the further implementation of E-reporting and E-monitoring. This CCM advised that it was implementing E-reporting on a trial basis, with an E-monitoring trial following next year. Korea intended to engage in this work of the Commission with interested CCMs."
WCPFC12,30,"Some CCMs asked that ISC is included in the ‘service provider’ section of the Executive Director Report next year, as it provides a strong contribution to the work of the Commission through the Northern Committee."
WCPFC12,31,Japan enquired about the status of the arrangements between CCSBT and WCPFC mentioned at para. 47 of the Executive Director report.
WCPFC12,32,"The Executive Director apologised for the inadvertent omission of ISC and their scientific services to the NC and that it will be included in future reports. In response to the second query, the Executive Director explained that he was hoping to have an arrangement with CCSBT by the time of the meeting but this was not the case as CCSBT membership is yet to endorse the arrangement formally."
WCPFC12,33,"On behalf of the Pacific territories, France thanked the Secretariat and the Executive Director for their continued collaboration with IATTC. This CCM took the view that collaboration was particularly important and hoped it would continue in coming years. WCPFC12 Summary Report (final_rev2_6 July 2016)9"
WCPFC12,34,China noted that it continues to make a voluntary contribution.
WCPFC12,35,"PNG expressed appreciation for the proposed strategic and corporate plans, noting the terms of reference contained in Annex 1 of the working paper. PNG raised two points in this report: that the IMS system would be developed to improve and make more efficient the work of CCMs in carrying out their responsibility, and streamlining the work of the Secretariat. PNG requested more information on whether the Secretariat was going to increase its staffing to deal with the IMS and sought clarity on how the Commission plans to fund the review of strategic plan and corporate plan."
WCPFC12,36,"The Executive Director noted that the Secretariat continues to improve and upgrade the IMS as the platform from which the Commission undertakes its work. The Secretariat had completed a job sizing evaluation, as reported to the FAC. If the proposal to develop the new strategic plan and the associated corporate plans are endorsed under agenda item 17, those plans will have implications for staffing requirements. In terms of IT staffing, the Executive Director noted that a network administrator position currently exist and yet to be filled and the Secretariat is considering doing so soon. The Secretariat has not identified the source of the funding for developing the new planning document but looks to the membership to provide the funding if it is accepted as an essential work, however, there are discussions ongoing with some of the observers interested in supporting this work."
WCPFC12,37,"The Tuvaluan Minister for Natural Resources, the Hon. Elisala Pita, acknowledged the Executive Director’s report. The Minister noted that there had been a lot of talk but few results in the last few meetings and noted that last year’s meeting in Samoa had an element of disappointment for FFA members. The Minister was pleased to see the agenda for WCPFC12 had been shaped in an attempt to rectify those issues and for every member to work together to achieve the membership’s aim. The Minister noted that for the first time the Commission was led by a Chair and Executive Director from FFA countries. FFA members looked forward to this meeting to come together with other members to resolve issues which have been on the table for a long time."
WCPFC12,38,The Commission noted the 2015 Annual Report of the Executive Director  (WCPFC12-2015-06). AGENDA ITEM 3 – STATEMENTS FROM MEMBERS  AND PARTICIPATING TERRITORIES
WCPFC12,39,"Korea noted the full agenda for WCPFC12, especially for tropical tuna species, and hoped Commission members can come up with practical and effective solutions and have constructive discussions Korea looked forward to participating in these discussions to provide fruitful outcomes."
WCPFC12,40,"On behalf of Tuvalu, the Minister for Natural Resources, Hon. Elisala Pita, drew the Commission’s attention for the third year in a row to the critical importance of the decisions made at WCPFC12 to a small fishery-dependent state like Tuvalu. The Minister noted that last year in Apia it was agreed, through CMM 2014-01, to maintain the fourth month of FAD closure as a way to conserve bigeye. Tuvalu, with other PNA countries, rigorously implemented this but other WCPFC coastal states failed to impose the FAD closure in their waters, DWFN longliners did not deliver the bigeye catch reductions they committed to, and bigeye catches in the high seas have continued to increase. This year, PNA is proposing a revision to CMM 2014-01, prohibiting transhipment of frozen bigeye at sea, limit purse-seining in the high seas, and tighten up the FAD closures by prohibiting pre-dawn sets by purse-seiners. The Minister hoped and expected that members of the Commission will accept the refinements but if they do not Tuvalu will reconsider its position on the FAD closures. The Minister mentioned Tuvalu’s struggle to expand its fleet from one to two vessels and noted that Tuvalu would not agree to WCPFC12 Summary Report (final_rev2_6 July 2016)10  capacity management measures until convinced that they are consistent with SIDS rights to develop their fisheries for their own benefit. The Minister wished the Commission well in its deliberations"
WCPFC12,41,"Philippines expressed its deepest appreciation to the Government of Indonesia for hosting WCPFC12 and the people of Bali. The Philippines noted its committed to ensuring the long-term sustainability of straddling and highly migratory fish stocks consistent with its rights and obligations under the 1982 Law of the Sea Convention, UN Fish Stocks Agreement, and the WCPFC Convention. Philippines noted that its commitment is demonstrated in the progressive implementation of the Convention and CMMs, and cooperation with other CCMs."
WCPFC12,42,"On behalf of New Zealand, Ambassador for Pacific Economic Development, Shane Jones, thanked Indonesia and the Secretariat as hosts and organisers and noted that New Zealand attaches a high priority to the development of the region’s fisheries and recognises the importance of working together through this Commission. New Zealand strongly supported the strategies in the Regional Roadmap for Sustainable Pacific Fisheries that Leaders agreed to at the Pacific Island Forum, as Pacific Leaders expressed their objective of continuing to improve the sustainable management of fisheries. New Zealand noted the particular importance of committing to a TRP for the management of South Pacific albacore to help restore the economic viability of the southern longline fishery. New Zealand also noted the importance of improving the reporting on, and compliance with, conservation and management measures established by this Commission. Signs of pressure on some stocks was noted, with a need to ensure that harvesting remains sustainable, the burden of conservation is fair and that returns are delivered to countries that depend most upon this resource. The challenge for WCPFC12 will be to work through hard negotiations and compromise to make progress. It was noted that the highly charged tone of the Indonesian Minister’s speech set the scene for what those in a position of stewardship in the Pacific want to sustain, spread and entrench."
WCPFC12,43,"As the host country, Indonesia welcomed WCPFC12 to Bali, and noted that it has been 12 years since the Commission was established. Scientific advice now indicates that some species are showing signs of overfishing. This means the Commission needs to increase its effort to meet the common goals of all parties. Indonesia noted that developing harvest strategies and harvest control rules in accordance with CMM 2014-06 will increase WCPFC’s reputation as an RFMO with effective and efficient conservation and management mechanisms. Indonesia noted that it is developing a harvest strategy and/or harvest control rule for yellowfin and skipjack tunas within Indonesia’s archipelagic waters (Indonesia Fisheries Management Areas 713, 714 and 715) to ensure that tuna resources in Indonesian waters are managed with compatible measures adopted by RFMOs. Indonesia noted that it has received technical support from IOTC, CSIRO-Australia and the WCPFC WPEA project, as well as from NGOs concerned with tuna fisheries management. Indonesia commented that the Commission will find the way to show its commitment to ensuring the sustainable management of tuna resources as required in Article 2 of the Convention."
WCPFC12,44,"The CNMI expressed its gratitude to Indonesia for hosting WCPFC12 and advised WCPFC12 of the fishing arrangements that have been established between the U.S. Participating Territories, including the Commonwealth of the Northern Mariana Islands, and the Hawaii longline vessels, which allows Hawaiian vessels to fish, subject to strict limits set for the US Territories. These arrangements offer a critical source of funds that the Territories otherwise would not have, to pursue their fishery development aspirations. The CNMI is implementing fisheries infrastructure development including vessel docks and shore-side facilities, local fish market construction, fisher training including pelagic and bottom fishing techniques, and seafood handling training as a result of this opportunity. The CNMI stated that these arrangements are fully consistent with Commission decisions and noted that the CNMI does not have industrial fisheries at present; the benefits support CNMI’s small fishing communities. CNMI will submit a letter for circulation to the Commission providing further information on this issue. WCPFC12 Summary Report (final_rev2_6 July 2016)11"
WCPFC12,45,"American Samoa thanked the Government of Indonesia for being a generous and gracious host and noted that American Samoa is a US territory and also a developing participating territory with its own fisheries development aspirations and vulnerabilities. Its isolation and distance add high transport costs and make our products less competitive. As an economy that is highly dependent on tuna fisheries, American Samoa noted the need to keep its tuna fisheries viable, and supported the mechanism established under US law that allows the US participating territories to transfer a portion of its annual longline bigeye tuna catch limit to qualifying US vessels, process that takes into account Commission decisions, stock status and US territory fisheries development needs. American Samoa noted that its tuna fisheries and economy are threatened by labour issues, high safety standards, market forces and the loss of their historical fishing grounds, despite having a safe, deep harbor, with excellent facilities in the middle of the South Pacific Ocean. Effort limits and adverse economic conditions have slowed down the delivery of fish to American Samoa’s canneries and have affected the economy."
WCPFC12,46,"USA recalled the objectives of the Convention, and the task to support small island states and participating territories to develop and maintain their fisheries in a fair and equitable manner and in a way that supports the primary objective of the Convention, acting on the best available science based on timely access to high-quality, relevant data. The Commission has more work to do in terms of collecting information, such as through observers, and getting it to the scientific service providers while maintaining the integrity and confidentiality of the information. USA advised that it had a number of objectives for the meeting which are broadly described as improving the management of specific stocks within the WCPO and improving the way in which the Commission does its business. USA noted that its implementation of obligations under the tropical tuna measure, combined with actions by coastal states in the region, has imposed a high price on at least one US territory. This CCM is assessing the impacts of these decisions on communities which are dependent on access to these resources and will be asking for consideration of spatial approaches to longline fishery management and appropriate treatment of the high seas for purse seine fishery management. USA called on CCMs member to enact laws and regulations, rigorously monitor vessels, close fisheries when limits are reached, and take enforcement action against vessels that violate the rules. This CCM also called for a permanent CMS."
WCPFC12,47,PNG offered its sincere appreciation to Indonesia and welcomed the speech by the Indonesian Minister. PNG paid tribute to Charles Karnella for his leadership over the previous 4 years and congratulated the incoming Chair and new Executive Director. PNG has adopted enabling policies to provide a conducive environment for proactive fisheries management. The challenge for PNG is to transform this into practical human development outcomes. This CCM noted that the PNA longline vessel day scheme should bring in much-needed reforms and called on the Commission to adopt comparable measures and fully support the PIF’s fisheries roadmap. PNG noted that the special circumstances and vulnerabilities of SIDS was a fundamental consideration for this Commission as laid out in Article 30. PNG advised that it had signed a joint communique on IUU and transnational crime with Indonesia for actions in their respective national jurisdictions.
WCPFC12,48,"Australia recognised the importance of fisheries to the region, as an integral part of the cultural, social and economic identity of many members of this Commission and noted that fisheries are a critical contributor to Pacific Island revenues and underpin their capacity to build resilience and address development needs. The Commission’s challenge is to work together proactively to implement effective management arrangements for the key stocks. Australia has focussed over the last two years on promoting the development of harvest strategies for management of the Commission’s tuna fisheries and will work with members this year to agree on a workplan for this critical agenda. Australia supported the development of a new strategic plan for the Commission, recognising the importance of having a clear vision and plan to achieve it. Australia noted that WCPFC12 will be asked to consider a number of proposals that will directly contribute towards the development of harvest strategies, and hoped to see significant progress on these proposals. WCPFC12 Summary Report (final_rev2_6 July 2016)12"
WCPFC12,49,"Guam supported the statements provided by CNMI and American Samoa regarding its domestic arrangements with US vessels, and noted that this mechanism is important for the development of Guam’s local domestic fisheries. Guam advised that the Governor of Guam is making plans for the development of a locally-based longline fleet to supply its domestic market and local tourism-based economy. Guam announced its hosting of the SPC Festival of the Pacific Arts in May 2016, involving the participation of 27 Pacific island nations with 3,000 delegates along with thousands of visitors to follow FestPAC’s two week Olympic of Cultures. Guam wished delegations a productive meeting."
WCPFC12,50,"RMI noted that a number of key issues demand action by the Commission: developing mechanisms to ensure the health, well-being and safety of fisheries observers as they carry out their duties, a push for a more coordinated and practical approach by the Commission to transshipment and reconsideration of the application of the ‘impracticability’ provisions in the measure, the improved monitoring of fishing activities in high seas pocket 1 as concerns were raised at TCC about alleged IUU fishing activities inside the pocket, implementation of the criteria in CMM 2013-06 to help address the disproportionate burden, and the special requirements of SIDS and the checklist adopted through CMM 2013-07 being incorporated into CCMs’ business practices and a commencement of discussions and the formulation of budgets to support implementation of the CMM."
WCPFC12,51,Chinese Taipei noted that WCPFC has had significant achievements in enhancing conservation and management of highly migratory fish stocks in western and central Pacific Ocean. Recently some proposals and discussions have focused on economic interests and political consideration rather than constructive discussions on conservation and management measures. Chinese Taipei expressed its desire and willingness to make further efforts to facilitate the functioning of the Commission in ensuring long-term conservation and sustainable use of highly migratory fish stocks in this area.
WCPFC12,52,"FSM noted that its delegation included members of its national legislative body who have taken the time to observe for themselves the work of the Commission but also to learn more about what the Commission is doing to manage and conserve the fishery resources with the Commission Convention Area. As other Pacific Island countries do, FSM attaches great importance to their effective management because tuna offers the greatest opportunity for economic self-sufficiency and food security into the future. In addition, revenue from licensing represents a significant part of our local revenue and with declining revenues from traditional partners and the challenges of being a small economy, fisheries support our government’s basic services including health, education and social development programs. FSM seeks to develop them to create jobs and new economic opportunities and noted that it was ready to work with other members of the Commission towards that outcome. FSM stressed the importance of the Commission’s work and, as the host to the WCPFC Secretariat, reiterated its commitment to making the Secretariat function in an environment that is conducive to its effectiveness and efficiency in service to its members. AGENDA ITEM 4 – MEMBERSHIP AND OTHER APPLICATIONS 4.1 Status of the Convention"
WCPFC12,53,"New Zealand, as Depositary of the WCPF Convention, advised WCPFC12 that since its last report to the Eleventh Regular Session of the Commission in December 2015 in Apia, Samoa, New Zealand has not received notification of any instruments of ratification or accession to the Convention (WCPFC12-2015-05)."
WCPFC12,54,The Commission noted the Report on the Status of the Convention (WCPFC12-2015-05). WCPFC12 Summary Report (final_rev2_6 July 2016)13  4.2 Update on Observer status
WCPFC12,55,"The Executive Director advised the Commission of applications for observer status and observers invited out of session to participate at WCPFC12. WCPFC12-2015-07 provided the list of observers to date, categorised as either IGO or NGO observers. There are 57 observers – 16 IGOs and 41 NGOs – and since WCPFC11 six new observers were admitted as per the Rules of Procedure."
WCPFC12,56,"FFA members noted the number of organisations now official observers to the Commission. These CCMs supported transparency and openness of Commission meetings, and appreciated the contributions of observers. However, they were concerned about some SIDS members being strained from year to year in meeting their annual assessed contributions and the escalating costs of the meetings due to the high numbers of attendees. These CCMs proposed that the Commission undertake some analysis and review of the current list of observers considering the following elements: a) the number of observers that had attended meetings; b) whether it was appropriate to limit numbers on observers’ delegations; c) whether it was appropriate for observers to pay an annual contribution towards the meeting costs; and d) how to accommodate treating separately observers which support the SIDS’ effective participation in the Commission – the SPC, the FFA Secretariat and the PNA Office – as these bodies are also separately recognised under the CMS measure."
WCPFC12,57,Executive Director noted that the matter of a fee was raised during FAC discussions early in the meeting. The FAC agreed to task the Secretariat to look into the issue of charging a fee for observers and report back to FAC next year. It was noted that if a further broader review was requested the Secretariat could accommodate that review.
WCPFC12,58,"The EU considered that a review could be a way forward, noting the number of observers participating. However, the analysis by the Secretariat should not be limited to a contribution to the cost of meetings by observers, but should also look at other issues and the way observers contribute to the work of the Commission, including issues relating to transparency and access to documents. This CCM was reluctant to see a cap placed on the number of observers and suggested the issues could be discussed together at TCC in advance of WCPFC13, not just FAC."
WCPFC12,59,"The American Fishermen’s Research Foundation suggested that, when thinking about setting a fee for observers, the size of the organisation, the number of delegates that attend meetings, and which observers are true stakeholders, such as harvest groups, should be considered. This observer organisation noted that it funds itself to go to the three WCPFC-related meetings each year."
WCPFC12,60,"The Chair noted the Commission’s general agreement to undertake a review of observer participation at the Commission, covering the elements which had been raised by FFA, EU and the observer group."
WCPFC12,61,"The Commission noted the updated list of observers provided in WCPFC12-2015-07 and tasked the Secretariat to undertake a review of observer participation at the Commission, covering the following possible elements:  • the number of observers which have attended meetings; • whether it is appropriate to limit numbers on observers’ delegations; • whether it is appropriate for observers to pay an annual contribution towards the meeting costs; • how to accommodate treating separately observers which support the SIDS’ effective participation in the Commission (specifically SPC, FFA, PNAO); • whether and/or how to accommodate treating separately observers that are direct stakeholders, such as harvest groups; • Transparency; WCPFC12 Summary Report (final_rev2_6 July 2016)14  • access to documents;  and to report back to WCPFC13. 4.3 Applications for Cooperating Non-Member status"
WCPFC12,62,"The TCC Vice-Chair, J. Anderson (New Zealand) presented the TCC11 recommendations (TCC11 Summary Report para 117) in respect of the seven applicants, Ecuador, El Salvador, Liberia, Mexico, Panama, Thailand and Vietnam for WCPFC12 consideration (WCPFC12-2015-08). In accordance with CMM 2009-11 on CNMs, the Commission considered the seven applications which had been submitted for CNM status for 2016."
WCPFC12,63,"The Chair asked for general comments, advising that the Commission would then take each applicant in turn to consider their CNM status."
WCPFC12,64,"FFA members maintained that CNMs are to pay a contribution to the Commission as required under the measure and agreed at WCPFC11 – 50% of the amount that would be payable if the CNM was a member (agreed at WCPFC7), premised on the principle that all participants must share the costs of conservation and management of these stocks. FFA members thank those CNMs that have paid their contributions, and noted that Mexico’s contribution remained outstanding. FFA members recalled that this was a subject of extensive discussion at the last Commission meeting and in granting CNM status to Mexico the Commission was assured that they would investigate the possibility of a voluntary payment. These CCMs called on Mexico to update the Commission on these discussions and reiterated that FFA members do not agree to CNM status for any applicant with an outstanding financial contribution or who is unable to commit to making the contribution for next year."
WCPFC12,65,"Japan noted that overcapacity in the purse-seine sector is a major problem of the Commission and requested that the CNMs work together to solve this problem. Japan requested an update from Vietnam on the construction of vessels which could participate in fishing in the WCPFC area, and also requested Vietnam  continue to provide such information to prevent further expansion of the purse-seine fleet in the WCPO."
WCPFC12,66,"Vietnam stated that in 2015 one large-scale tuna fishing vessel was built in Vietnam. It was 100% owned by a French company. It was delivered in June 2015 and flagged to the Seychelles and operates in the Indian Ocean. At present, no construction of large-scale tuna fishing vessels is taking place in Vietnam and there are also no contracts for future construction of such vessels. There is no further construction in Vietnam taking place and no contracts for future construction. Vietnam emphasised that it wanted to fully cooperate with the Commission. However it noted that this discussion should not be part of the procedure of granting CNM status."
