Document ID,Number,Content
WCPFC8,19,"The following points from the updated application files as of the opening of WCPFC8 were highlighted by the TCC Vice Chair:  a. Belize was asked to provide all available operational logsheet data and to confirm the number of vessels which would be operating in the WCPFC Convention Area if CNM status is renewed.  The information submitted by Belize indicated the number of fishing vessels that would continue to operate in the Convention Area if CNM status is renewed.  This information shows that since a logbook programme was only implemented in 2011, previous  4 operational data are not available.  Belize’s financial contribution for 2011 was paid in full.   b. The DPRK was asked to provide catch data and a breakdown of vessels.  These data were provided.  Regarding DPRK-flagged vessels on the CCAMLR IUU Vessel List, the DPRK information indicates that two vessels have been de-registered and the third vessel’s registration has expired.  The DPRK indicated it would make a financial contribution once it becomes a WCPFC member.   c. Ecuador was asked to confirm that its vessels will operate according to the participatory rights granted; equip vessels with VMS; provide catch data and Annual Reports.  Ecuador confirmed compliance with granted participatory rights and use of VMS and stated that it would apply IATTC management rules in the overlap area.  Some data were provided.  Ecuador’s financial contribution for 2011 was paid in full.   d. El Salvador was asked provide the number of days fished by purse seine vessels, and to confirm compliance with granted participatory rights.  El Salvador provided the effort data (WCPFC8-2011-OP12) and a FAD Management Plan (WCPFC8-2011-OP13), and indicated that it had historically fished the overlap area and reserved its right to do so as a member of IATTC.  El Salvador’s financial contribution for 2011 was paid in full.   e. Indonesia was asked to confirm its commitment to make a financial contribution to the Commission, provide the number of days fished by purse seine vessels, confirm compliance with participatory rights granted and VMS requirements, provide information on IUU-listed vessels, and provide catch and effort data.  No response was received from Indonesia.  No financial contribution was received for 2011.   f. Mexico was asked to confirm its commitment to make a financial contribution to the Commission, provide catch and effort data and its Annual Report – Part 2 for 2010.  No response was received from Mexico.  No Annual Reports were received from Mexico for 2011.  Mexico advised that it is not able to pay a contribution until it becomes a contracting party.   g. Panama was asked to provide information on IUU-listed vessels.  No response was received from Panama.  Panama advised that it was willing to pay its financial contribution but the payment had not yet been received by the Secretariat.   h. St. Kitts and Nevis was asked to confirm that its carriers and bunkers will comply with transhipment and VMS requirements.  No response was received from St Kitts and Nevis on these points, but it indicated a financial contribution can be made upon approval of the Ministry.   i. Senegal was asked to confirm compliance with High Seas Boarding and Inspection (HSBI) requirements and its commitment to provide a financial contribution.  It was noted that no vessels flagged to Senegal have fished in the WCPF Convention Area since 2008.  Senegal confirmed compliance with HSBI but stated that its national regulations do not allow financial contributions to international organizations unless it is a contracting Party.  Annual Reports-Parts 1 and 2 have not been received.  No financial contribution has been received.   j. Thailand was asked to confirm compliance with HSBI requirements.  Thailand confirmed it would comply.  Thailand’s 2011 financial contribution was paid in full.    5 k. Vietnam was asked to provide Annual Reports-Parts 1 and 2 for 2010.  No response was received from Vietnam.  Vietnam’s 2011 financial contribution was paid in full."
WCPFC8,20,"FFA members, while recognizing that CNM applicants represent legitimate development partners, stressed the importance of CNM applicants providing all requested information to TCC and paying their share of the costs of the Commission as assessed."
WCPFC8,21,Other CCMs also urged CNM applicants to provide requested information and to make financial contributions.
WCPFC8,22,One CNM pointed out that there appears to be no difference in the treatment of CNM applications from those CNM applicants which have paid their assessed financial contribution and those which have not.
WCPFC8,23,"Some CCM highlighted the ongoing issues involving the overlap area. These CCMs suggested that until these issues are resolved, CNMs should fish in accordance with the participatory rights granted to them by WCPFC.   Other CCMs reminded that CNMs who are also members of IATTC have historical fishing rights in the overlap area and comply with IATTC provisions that include total closure for tropical tuna purse seine fishery. Those CCMs considered it urgent to agree a joint approach with IATTC for managing the overlap area as suggested by the Chair's report of the Joint IATTC-WCPFC Workshop that took place on July 11, 2011 in La Jolla, California, USA in the margin of Kobe ΠΙ meeting."
WCPFC8,24,The Cook Islands expressed concerns regarding increasing catches in the IATTC-WCPFC overlap area by Ecuador and El Salvador.
WCPFC8,25,"The Executive Director of IATTC stated that he is optimistic about prospects for resolving issues related to the WCPFC-IATTC overlap area, and emphasized the importance of focusing on the status of the stocks when dealing with these issues."
WCPFC8,26,Some CCMs supported the CNM application of Indonesia.
WCPFC8,27,"Some CCMs indicated that while Indonesia continues to report progress on ratification, and the Commission has shown patience in this regard, demonstrable results should to be presented to WCPFC9."
WCPFC8,28,"Indonesia noted that, similar to its position in other t-RFMOs, it will not be able to make a financial contribution until it becomes a full member.  Indonesia stated that progress toward ratification is being made and a Presidential decree is expected soon.  In reply to a query about the status of Indonesia-flagged vessels on RFMO IUU Vessel Lists, Indonesia explained that all administrative sanctions have been complied with and remaining issues are being discussed with IATTC."
WCPFC8,29,The Chairman of the Northern Committee noted that Mexico has not responded to requests to participate in the work of the Northern Committee and requested the WCPFC Chair to write to Mexico to emphasize the importance of this issue.
WCPFC8,30,Mexico committed to participating in the Northern Committee starting at NC8.     6
WCPFC8,31,One CCM requested that Panama provide information on all of their t-RFMO IUU-listed vessels for the consideration of TCC8 when evaluating CNM applications for 2013.
WCPFC8,32,"Panama explained that it had made several attempts to pay its financial contribution and would continue to attempt to effect payment.  Panama referred CCMs to papers they submitted as WCPFC8-2011-DP/43, WCPFC8-2011-DP/44 and WCPFC8-2011-OP/14, which provide more information regarding Panama-flagged vessels on IUU lists and Panamas Annual Report Part 1."
WCPFC8,33,Papua New Guinea expressed concerns regarding the building of new purse seine fishing vessels by Vietnam.
WCPFC8,34,Vietnam requested more information from Papua New Guinea about these concerns and questioned whether this type of issue is pertinent to a decision on CNM status.
WCPFC8,35,"The WCPFC Legal Advisor, Dr Martin Tsamenyi, provided a summary of the procedures for considering CNM application.  As specified in CMM 2009-01, the process has four stages.  First, the applicant must provide the required data.  Second, TCC undertakes an evaluation of the application, identifies any gaps that applicants are required to fill and informs the applicant of these gaps.  Third, TCC makes a recommendation on each CNM’s application to the Commission, and fourth, the Commission considers the TCC’s recommendations, including any remaining areas of insufficiency in the applications, and decides whether to grant CNM status.  Regarding the fourth step, CMM 2009-01 is clear with respect to the need for the Commission to consider whether the technical information provided is adequate.  If the information is considered adequate then CNM status will be granted and subsequent to that decision the Commission will determine the participatory rights for each applicant.  The Commission was reminded that the determination of the sufficiency of the information provided to support the application is separate from the determination of participatory rights."
WCPFC8,36,"WCPFC8 agreed to grant CNM status for 2012 to Belize, the DPRK, Ecuador, El Salvador, Indonesia, Mexico, Panama, St. Kitts and Nevis, Senegal, Thailand and Vietnam."
WCPFC8,37,WCPFC8 also agreed that the WCPFC Chair will write to Mexico to reinforce the importance of their participation in the work of the Northern Committee.
WCPFC8,38," A small working group, led by Kiribati, was convened to consider the issue of participatory rights for CNMs.  The small working group developed draft report language for participatory rights for CNMs including for the WCPFC-IATTC overlap area (WCPFC8-2011-48 Rev2).  These recommendations were accepted by WCPFC8."
WCPFC8,39,"WCPFC8 agreed that in accordance with provisions of the WCPF Convention and its conservation and management measures and resolutions, the following limits apply to the participatory rights of Cooperating non-members (CNMs) for fisheries in the high seas within the WCPFC Convention Area."
WCPFC8,40,"WCPFC8 also agreed that, unless otherwise specified below, CNMs may fish in waters under their national jurisdiction or other CCM’s national jurisdiction, in accordance with appropriate bilateral arrangements. Such CNMs shall ensure vessels flying their flags comply with all provisions of the WCPF Convention and WCPFC conservation and management measures. In addition, such CNM vessels will be placed on the WCPFC Record of Fishing Vessels (WCPFC RFV). CCMs shall ensure that  7 CNM fishing activities that are conducted in waters under their national jurisdiction in accordance with bilateral arrangements are consistent with all relevant conservation and management measures and provisions of the WCPF Convention. Renewal of CNM status by the Commission will be conditional on full compliance with the national laws and regulations of any licensing CCM, all conservation and management measures and provisions of the WCPF Convention. CCMs shall identify any violations by vessels flagged to a CNM and report on any investigations of such violations to the TCC."
WCPFC8,41,WCPFC8 noted that the CNMs identified below (paragraphs 43-53) provide assurances that they will comply with all requests from Commission Members for information and documentation to investigate cases of possible illegal fishing.
WCPFC8,42,"WCPFC8 encouraged CNMs to implement export controls that ensure that their shipbuilding activities do not undermine any conservation and management measures adopted by the Commission to control fishing capacity in the WCPO tuna fisheries, in accordance with Article 10, or undermine Article 30 of the Convention.  Belize"
WCPFC8,43,"WCPFC8 approved the application for renewal of CNM status by Belize with the following participatory rights:  Catches of bigeye tuna from Belize are limited to 803.25 mt and 2,000 mt of yellowfin tuna. Belize fishing activities are limited to the following (except within the overlap area in accordance with the provisions described in paragraph 54-58 below):  a. Under CMM 2005-02 in accordance with paragraph 1, Belize is limited to historical catch level for 2004 of two unique longliners in the Convention Area south of 20 degrees south latitude;  b. Under CMM 2005-03 Belize is limited to the 2005 level of five unique longliners in the Convention Area north of the equator; and c. Under CMM 2006-04, Belize is limited to two unique longliners in the Convention Area south of 15 degrees south latitude.   Democratic People’s Republic of Korea"
WCPFC8,44,WCPFC8 approved the application of CNM status by the Democratic People’s Republic of Korea with the following participatory rights:  The Democratic People’s Republic of Korea has no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area.   Ecuador
WCPFC8,45,WCPFC8 approved the application for renewal of CNM status by Ecuador with the following participatory rights:  The participatory rights of Ecuador for fishing in the WCPO are limited to purse seine fishing only. Ecuador has no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area (except within the overlap area in accordance with the provisions described in paragraph 54-58 below).   El Salvador
WCPFC8,46,WCPFC8 approved the application for renewal of CNM status by El Salvador with the following participatory rights:   8 The participatory rights of El Salvador for fishing in the WCPO are limited to purse seine fishing only. The total level of effort by purse seine vessels of El Salvador vessels on the high seas shall not exceed 29 days in the Convention Area (except within the overlap area in accordance with the provisions described in paragraph 54-58 below).   Indonesia
WCPFC8,47,"WCPFC8 approved the application for renewal of CNM status by Indonesia with the following participatory rights:  Indonesia‘s fishing activities in the Convention Area are limited to a longline bigeye catch limit of 5,889 mt (8,413 mt minus 30%) and purse-seine fishing on the high seas in the Convention Area is limited to 500 days.  WCPFC8 encouraged Indonesia to apply compatible measures within its archipelagic waters given the significance of these waters for juvenile yellowfin and bigeye catch. Indonesia noted that it is participating in the new Global Environment Facility (GEF) West Pacific East Asia Oceanic Fisheries Management (WPEA OFM) and cooperating with the Commission, particularly in areas of data collection improvement.  Indonesia expressed its appreciation to the Commission for the decision to renew its CNM status and reiterated its intention to become a full member of the Commission, Indonesia stated that, consistent with its position throughout the Multilateral High Level Conference (MHLC) and Preparatory Conference, it considers that WCPFC CMMs do not apply to archipelagic waters.   Mexico"
WCPFC8,48,"WCPFC8 approved the application for renewal of CNM status by Mexico with the following participatory rights:  Noting the need for cooperation with the work of the Northern Committee (NC), particularly in regard to Pacific bluefin tuna, Mexico is encouraged to participate in the NC and is advised that future renewals of Mexico’s CNM status could be hampered by a continuing lack of participation in the work of the NC.  Mexican participation in the WCPO tuna fisheries may not begin until all requested information and commitments have been provided to the WPFC Secretariat in accordance with Commission requirements. The participatory rights of Mexico for fishing in the WCPFC Convention Area are limited to purse seine fishing only. Mexico has no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area (except within the overlap area in accordance with the provisions described in paragraph 54-58 below).   Panama"
WCPFC8,49,WCPFC8 approved the application of CNM status by Panama with the following participatory rights:  The participatory rights of Panama in the WCPO are limited to the provision of carrier and bunker vessels only.   Senegal
WCPFC8,50,WCPFC8 approved the application for renewal of CNM status by Senegal with the following participatory rights:  The participatory rights of Senegal for fishing in the WCPO are limited to one unique longline vessel (the Robaliera). This vessel may only target swordfish and may only catch 154 mt of swordfish (as determined in accordance with CMM 2009-03).   9  St Kitts and Nevis
WCPFC8,51,WCPFC8 approved the application for CNM status by St Kitts and Nevis with the following participatory rights:  The participatory rights of St Kitts and Nevis in the WCPO are limited to the provision of carrier and bunker vessels only.  Thailand
WCPFC8,52,"WCPFC8 approved the application for CNM status by Thailand with the following participatory rights:  Noting the need for cooperation between Thailand and the Commission and the commitment from Thailand to provide data from canneries located in Thailand to assist in the work of the Commission, WCPFC8 agreed to grant CNM status to Thailand for 2012 on the understanding that Thailand will cooperate fully with the Commission in the acquisition and exchange of fishery information and data. The participatory rights of Thailand in the WCPO are limited to the provision of carrier and bunker vessels only.   Vietnam"
WCPFC8,53,"WCPFC8 approved the application for renewal of CNM status by Vietnam with the following participatory rights:  Noting the need for continued cooperation between Vietnam and the Commission to achieve compatibility of fisheries management and conservation, as well as on the acquisition and exchange of fishery information and data, for which Vietnam would require assistance, WCPFC8 agreed to grant CNM status to Vietnam for 2012. Vietnam has no participatory rights for fishing for highly migratory fish stocks in the high seas of the Convention Area.   WCPFC/IATTC Overlap Area"
WCPFC8,54,The Commission agreed that the WCPFC and the IATTC should urgently resolve the management uncertainties and inconsistencies that apply to fisheries within the overlap area south of 4° S and between 130° W and 150° W. The following provisions are intended as an interim measure and do not establish any precedent for the discussions between the WCPFC and the IATTC over the management of the overlap area.
WCPFC8,55,"For 2012, pending agreement between WCPFC and IATTC on management of the overlap in the Convention Areas of these two RFMOs, the limits prescribed above shall not apply to fishing vessels flying the flag of a CNM that is a Contracting Party of IATTC and operating in the IATTC/WCPFC overlap area south of 4° S and between 130° W and 150° W."
WCPFC8,56,"These CNMs agree that in the IATTC/WCPFC overlap area fishing vessels flying their flag shall:   comply with all applicable IATTC Resolutions and requirements including effort, capacity and catch controls and limits;   carry, on all purse seine vessels, an observer accredited with either the IATTC observer program or WCPFC ROP; and   operate a vessel monitoring system (VMS) in accordance with IATTC Resolution C-04-06.  10"
WCPFC8,57,"In accordance with the Data Exchange MOU agreed by both Commissions, flag states of fishing vessels flying the flag of a member of either the IATTC or WCPFC, shall cooperate with the RFMO to which they are not a member by voluntarily providing operational catch and effort data for its fishing activities for highly migratory species in the overlap area."
WCPFC8,58,"For investigation of possible IUU fishing activities consistent to international and domestic laws, flag states of fishing vessels flying the flag of a CNM that is a Contracting Party to the IATTC will cooperate with those coastal State members of the WCPFC whose EEZs occur in the overlap area by voluntarily providing VMS reports (date, time and position) to those coastal States when operating in the overlap area."
WCPFC8,59,Discussion continued on the IATTC and WCPFC Overlap Area under Agenda 11.1.1 (see paragraphs 430 – 440).   AGENDA  ITEM  3  -  MEMBER STATEMENTS 3.1 Annual Reports by the CCMs
WCPFC8,60,"Aliki Faipule Kerisiano Kalolo, the Ulu O of Tokelau, delivered a statement to WCPFC8 (WCPFC8-2011-DP/46), Attachment E.   3.2 Statements of Non-Members"
WCPFC8,61,There were no statements provided by cooperating non-members.
WCPFC8,62,Statements were provided by WWF South Pacific Albacore Policy Brief (Attachment F) and Greenpeace Position on Rights Based Management (Attachment G). 3.3 Special Requirements of Developing States 3.3.1 CCM Reports on the Implementation of Article 30 of the Convention
WCPFC8,63,The Chair introduced this agenda item explaining that it originates in Article 30 of the WCPF Convention.  The Chair suggested that a common understanding of the intent of Article 30 would be necessary for the Commission to make progress on achieving that intent.
WCPFC8,64," Some CCMS, including FFA members, expressed a desire to see a more genuine commitment to the development of SIDS fishing and fish processing capabilities, and to receive assistance that responds to the needs articulated by SIDS.  FFA members noted that they would be seeking greater integration of these issues through key agenda items in WCPFC8 rather than through  a single agenda item."
WCPFC8,65,Wallis and Futuna informed WCPFC8 that a small longliner has recently begun operations in their waters and they looked forward to further development of their fishery.
WCPFC8,66,"Japan noted that it has made substantial contributions to SIDS in the form of economic, health and infrastructure projects with a total contribution of 35 million USD over five years.  Other contributions have focused on training programmes, improvement of fishing technology, and assistance with travel costs provided through FFA.    11"
WCPFC8,67,The United States submitted a written statement (WCPFC8-2011-DP53- Attachment H) and confirmed it was prepared to listen at WCPFC8 and other forums to the aspirations of SIDS.
WCPFC8,68,"The EU submitted a written statement (WCPFC8-2011 DP50, and appended as Attachment I) and indicated that it wished to strengthen its cooperation with SIDS by consulting with them to continue addressing their needs."
WCPFC8,69,"Chinese Taipei described several training, fisheries development, vessel construction and technology transfer projects which it believes have developed skills, capacity and economic benefits for SIDS."
WCPFC8,70,"Korea stated that it recently hosted a capacity building workshop on port state measures and catch documentation schemes, and is planning to host another workshop on data improvement, ecosystems and bycatch with all travel costs paid."
WCPFC8,71,"The Philippines noted its partnership with SIDS in fisheries development, in particular noting its construction of two canneries, with an additional two planned, creating a substantial number of new jobs and export revenue."
WCPFC8,72,"Some CCMs suggested that reiterating descriptions of ongoing assistance projects is not a useful exercise.  Nauru on behalf of FFA members, recommended that the most robust way of recognising the special requirements of SIDS would be to make explicit allowance concerning these special requirements as an integral part of each CMM."
WCPFC8,73,The Chair noted that this dialogue had produced some clear statements regarding the type of assistance required and the willingness of development partners to assist.  The WCPFC Chair also stated that the discussion demonstrated the need to integrate the intent of Article 30 of the Convention into considerations of the Commission’s CMMs.   AGENDA  ITEM  4  -  COMMISSION REVIEW 4.1 Review of the WCPFC
WCPFC8,74,"The Chair of the WCPFC Performance Review Panel (PRP), Dr Fábio Hazin, presented the report of the panel (WCPFC8-2011/12).  The work of the panel was initiated in 2011 and involved four external experts (Dr Denzil Miller, Dr Fábio Hazin, Mr Ichiro Nomura and Dr Judith Swan) and three internal experts (Mr John Spencer (EU), the Hon. Min. Roland Kun (Nauru), and Mr Malcolm Sarmiento (Philippines)).  The report contains 79 recommendations which were presented for discussion by CCMs."
WCPFC8,75,All CCMs which voiced an opinion remarked on the usefulness of the review and on the valuable and comprehensive advice provided.  They thanked the PRP members for their tremendous efforts.
WCPFC8,76,"Several CCMs, including FFA members, requested that more time be provided for review and comment on the document."
WCPFC8,77,Some CCMs expressed regret at not being able to provide input to the PRP noting that they did not receive any request for input and therefore were unaware of the opportunity.     12
WCPFC8,78,Some CCMs stated that it would not be appropriate for CCMs to comment on the recommendations of the PRP as it is an independent body and noted that the document is a final report.
WCPFC8,79,The Executive Director clarified that the work of the PRP is now complete and that any further involvement will have contractual implications.
WCPFC8,80,"Some CCMs stated that the report as it now stands provides a useful reference, and suggested that the Commission immediately begin to implement as appropriate specific points in the report as various issues come before the Commission for discussion."
WCPFC8,81,"  Some CCMs and observers advocated a more systematic approach to responding to the recommendations of the PRP, e.g. preparing an implementation plan or framework, creating a standing agenda item for Commission meetings, or categorizing the recommendations and distributing them to the Commission’s subsidiary bodies for prioritization and action as appropriate.  The EU drew attention to its previous written communication to CCMs on a possible approach for follow-up to the review. It proposed that the WCPFC Secretariat prepare a table with three columns: one column with the panel recommendations, one column with the WCPFC body best placed to follow-up on this recommendation, and one column with the proposed way forward."
WCPFC8,82,"WCPFC8 noted the report of the Performance Review Panel.  WCPFC8 agreed that CCMs could provide comments to the Secretariat by June 1 2012 on the priorities and process to move the recommendations forward.  WCPFC8 tasked the Executive Director with preparing a matrix categorising the recommendations, and noting any comments from CCMs, for the consideration of the Commission’s subsidiary bodies as appropriate.  The matrix and recommendations from subsidiary bodies will be considered at WCPFC9.   AGENDA  ITEM  5  -  COST RECOVERY REVIEW 5.1 Cost Optimisation of Commission Operations"
WCPFC8,83,"Mr Nick Wyatt presented a report entitled “Cost Recovery and Optimization of Commission Services Costs” (WCPFC8-2011/13 (Rev 1)).  The objectives of the study were to identify costs that would be appropriate and practical to recover, and to explore cost recovery as a means of optimising the costs of Commission services.  The Commission services assessed in the report included the VMS, the ROP, the RFV, CNMs, observers at meetings, and carriers and bunkers.  Scientific services were not assessed.  The study considered that the key way for cost optimisation to occur is when those who face the costs are able to influence those costs by changing their behaviour."
WCPFC8,84,"Regarding VMS, it was considered that the Service Level Agreement (SLA) does not provide incentives for cost optimisation and the study recommended that users should meet mobile communication costs and activation charges."
WCPFC8,85,"Since the cost of the ROP is mainly driven by data entry costs, the study recommended that direct cost of data entry should be paid by vessels, based on an average cost per vessel regardless of whether they carry an observer.     13"
WCPFC8,86,"The RFV was considered to be not particularly useful, and the study recommended that it should be converted to a central vessel register of the vessels that fish.  Listing should be charged on a per vessel basis to encourage only those vessels which fish to be registered."
WCPFC8,87,"In general, it was considered that CNMs should face same charges as full members.  However, as CNMs receive the same benefits but no voting rights, a discount of 50% was considered appropriate."
WCPFC8,88,"The study noted that the cost of the WCPFC is quite low compared to other Commissions, and that the costs of the Secretariat itself should not be recovered as this would create poor incentives."
WCPFC8,89,CCMs uniformly expressed concerns about the rising costs of the Commission and welcomed the opportunity to explore how to optimise and contain those costs.
WCPFC8,90,"FFA members noted that SIDS, especially those with few vessels are at present disproportionately carrying the burden for vessel-based costs.  These members also noted the high costs associated with attending meetings and referred to their proposal for the rationalisation of the Commission’s meeting schedule (WCPFC8-2011-DP/48, discussed under Agenda Item 14)."
WCPFC8,91,"Some CCMs opposed the idea of distributing costs to vessels, pointing out that the current model allocates costs to CCMs based on catch history representing vessel activities and a wealth component."
WCPFC8,92,The EU stated that this study should have looked as a priority at cost optimisation and only afterwards at cost recovery.
WCPFC8,93,"Some CCMs questioned why the study focused more on cost recovery than on cost optimisation.  Australia noted that there are two distinct avenues to this work: cost optimisation and cost recovery, and that both avenues can (and should) run simultaneously."
WCPFC8,94,"Several CCMs noted that the Commission’s VMS and ROP have major implications for costs and thus should be examined in greater technical detail to find opportunities for cost savings.  Specific points mentioned included several options for ROP data entry and transfer protocols, and removing duplication within regional VMSs."
WCPFC8,95,A number of CCMs suggested that the Secretariat be tasked with progressing the issues of cost optimization intersessionally particularly around issues relating to VMS and ROP.  It was recommended that these further technical points be revisited under agenda items pertaining to the ROP and VMS.   AGENDA  ITEM  6  -  SCIENCE ISSUES 6.1 Report of the Seventh Regular Session of the Scientific Committee
WCPFC8,96,"Dr Naozumi Miyabe, Chair of the Scientific Committee, presented the report of SC7 (WCPFC8-2011/14).       14 6.1.1 Stock Status of Key Tuna Species"
WCPFC8,97,"Dr John Hampton of SPC, the Scientific Services Provider to the Commission, presented a summary of the status of the stocks (WCPFC8-2011-IP/02) based on the full report presented to SC7 in WCPFC8-2011/14."
WCPFC8,98,Total catches for 2011 appear to have remained stable compared to 2010 at a level of ~2.4 million t.
