Document ID,Number,Content
WCPFC10,16,"The depository of the Convention, New Zealand, advised WCPFC10 that since its last report at WCPFC9, it has received an instrument of ratification from Indonesia showing entry into force on 29 November 2013.  WCPFC10’s attention was drawn to a declaration received along with the instrument of ratification which clarifies the application of the Convention to Indonesian waters (WCPFC10-2013/06)."
WCPFC10,17,Indonesia thanked the WCPFC for welcoming it as a member noting that it has been working toward ratification for the last eight years.  In order to mark the occasion of its joining the WCPFC Indonesia expressed an offer to host WCPFC11 in Bali.  Indonesia also acknowledged the capacity building support it has received from the Global Environment Facility (GEF) West Pacific East Asia (WPEA) Oceanic Fisheries Management project and voiced its support for the extension of this project.
WCPFC10,18,Several CCMs congratulated Indonesia on its ratification of the Convention.     5 2.2 Applications for Observer Status
WCPFC10,19,The Chair referred to the list of approved WCPFC Observers (WCPFC10-2013/07) and welcomed observer representatives to the meeting.   2.3 Applications for Cooperating Non-Member (CNM) Status
WCPFC10,20,The Chair reminded WCPFC10 that decisions regarding applications for CNM status (WCPFC10-2013/08) are to be handled in two distinct steps:  a decision on whether to grant this status and a decision on the participatory rights to be awarded to each CNM.
WCPFC10,21,"The Technical and Compliance Committee (TCC) Chair, Rhea Moss-Christian, summarized the status of the CNM applications.  TCC9 reviewed applications from Belize, the Democratic People’s Republic of Korea, Ecuador, El Salvador, Indonesia, Mexico, Panama, Thailand and Vietnam, and considered that all should be considered by WCPFC10 subject to receipt of the further financial and technical information requested from each applicant.  Some of the applicants provided information on their financial contributions to the Commission but receipt of the full contribution was only confirmed for Belize, Ecuador, El Salvador, Panama and Vietnam.  A contribution from Thailand was received but was slightly short of the full amount requested.  Responses received from Belize, Thailand and Vietnam were made available for CCM review on the Commission’s secure website."
WCPFC10,22,"After some discussion WCPFC10 agreed to conduct discussions on both the decision regarding CNM status and the granting of participatory rights within a small working group (SWG-CNM).  Framework documents for the SWG-CNM were CMM 2009-11 and Secretariat paper WCPFC10-2013/08.  The SWG-CNM proposed draft decision points or report language where possible, with the working group noting that final decisions were to be made by the wider Commission meeting.  Information reviewed included i) TCC9’s recommendations and requests regarding individual CNM applications; ii) information provided by applicants subsequent to TCC9; and iii) information provided during the course of the WCPFC10 SWG-CNM meeting."
WCPFC10,23,"TCC9 recommended that the Commission consider all CNM applications subject to the additional information requested being provided to, and accepted by, the Commission.  The SWG-CNM reiterated that any information requested by TCC should be provided in advance of the regular session of WCPFC, to allow due consideration of this material by CCMs.  Building on a recommendation from TCC9, the SWG-CNM confirmed the need for a CNM application template to be developed, based on CMM 2009-11, that clearly outlines the requirements for CNM applicants.  This was a key discussion point from the SWG-CNM.  A template was considered necessary to assist with clarity in relation to the application process.  Also, some CNMs noted the view that parts of the application process did not directly relate to their participation in the WCPFC.  Some members of the SWG-CNM also raised concerns about consistent application of CMM 2009-11 requirements such as financial contribution.    Granting of CNM Status for 2014"
WCPFC10,24,The SWG-CNM did not consider TCC9’s recommendations in relation to Indonesia given the recent deposit of its instrument of ratification.      6 Belize
WCPFC10,25,TCC9 requested the Secretariat ask Belize to provide the following in advance of WCPFC10:    i. information on compliance with the provisions of the Convention and CMMs of the Commission and fisheries laws and regulations of coastal States in the Convention Area; ii. information with regard to responding to any IUU activities by vessels flying its flag that have been brought to its attention; iii. information on compliance with CMMs of other RFMOs; iv. what measures were taken to ensure compliance by its vessels with the Commission’s CMMs; and v. information on responses to alleged violations of CMMs and any IUU activities of vessels flying its flag.
WCPFC10,26,The SWG-CNM was satisfied with the information provided by Belize and invited the Commission to renew its CNM status for 2014.
WCPFC10,27,FFA members stated their general satisfaction with the application and supported renewal of Belize’s CNM status for 2014.
WCPFC10,28,WCPFC10 agreed to grant CNM status for 2014 to Belize.    Democratic People’s Republic of Korea
WCPFC10,29,"TCC9 requested the Secretariat ask DPRK to provide the following in advance of WCPFC10:    i. commitment to have nationals comply with provisions of the Convention and CMMs adopted by the Commission; ii. AR Part I and II report for 2013, and information regarding any research programmes conducted in the Convention Area; iii. how soon the financial contribution for 2013 can be paid; iv. information on compliance with the provisions of the Convention and the CMMs adopted by the Commission and the fisheries laws and regulations of coastal States in the Convention Area; v. information with regard to responding to any IUU activities by vessels flying its flag that have been brought to its attention; vi. information on compliance with CMMs of other RFMOs; vii. information on what measures taken to ensure compliance by its vessels with the Commission’s CMMs; and viii. information on responses to alleged violations of CMMs adopted by the Commission and any IUU activities of vessels flying its flag."
WCPFC10,30,No information was received from DPRK that was considered by the SWG-CNM. Information was received by the Secretariat on 3 December 2013 advising that a member of the DPRK delegation is intending to visit WCPFC offices early in 2014 and indicating that a financial contribution for 2012-2014 would then be paid.  The SWG-CNM invited the Commission to consider the DPRK application in light of this.      7
WCPFC10,31,FFA members noted that the DPRK did not provide the requested information nor its assessed contribution for 2013.  These CCMs stated that if the assessed contribution for 2013 is not received it should be accrued and added to the 2014 assessed contribution and any further applications from the DPRK should not be considered unless the full accrued payment is received.
WCPFC10,32,WCPFC10 agreed to grant CNM status for 2014 to the DPRK.    Ecuador
WCPFC10,33,TCC9 requested the Secretariat ask Ecuador to provide the following in advance of WCPFC10:    i. details of current fishing presence in the Convention Area; ii. information on compliance with the provisions of the Convention and the CMMs adopted by the Commission and the fisheries laws and regulations of coastal States in the Convention Area; iii. details of the characteristics of current vessels; and iv. information on responses to alleged violations of CMMs adopted by the Commission and any IUU activities of vessels flying its flag.
WCPFC10,34,Ecuador was a participant in the SWG-CNM and advised that a formal letter of response had been sent to the Secretariat prior to WCPFC10.  This letter was presented to the SWG-CNM and outlined Ecuador’s position that the information requested from TCC9 was largely included in Ecuador’s original CNM application (to TCC9) or on the vessel register.
WCPFC10,35,"Upon review, the SWG-CNM was satisfied with the information provided by Ecuador and invited the Commission to renew its CNM status for 2014."
WCPFC10,36,FFA members thanked Ecuador for the information provided and for its financial contribution and supported renewal of its CNM status for 2014.
WCPFC10,37,WCPFC10 agreed to grant CNM status for 2014 to Ecuador.    El Salvador
WCPFC10,38,TCC9 requested the Secretariat ask El Salvador to provide the following in advance of WCPFC10:    i. commitment to have nationals comply with the provisions of the Convention and CMMs adopted by the Commission;  ii. information on any research programmes conducted in the Convention Area; iii. information on responding to any IUU activities by vessels flying its flag that have been brought to its attention; and iv. information of responses to alleged violations of CMMs adopted by the Commission and any IUU activities of vessels flying its flag.
WCPFC10,39,El Salvador was a participant in the SWG-CNM and provided information in relation to the TCC9 request during WCPFC10.      8
WCPFC10,40,"Upon review, the SWG-CNM was satisfied with the information provided by El Salvador and invited the Commission to renew its CNM status for 2014."
WCPFC10,41,FFA members thanked El Salvador for the information provided and for its financial contribution and supported renewal of its CNM status for 2014.
WCPFC10,42,WCPFC10 agreed to grant CNM status for 2014 to El Salvador.    Mexico
WCPFC10,43,TCC9 requested the Secretariat ask Mexico to provide the following in advance of WCPFC10:    i. explicit commitment to accept high seas boarding and inspections in accordance with the Commission’s procedures on high seas boarding and inspection;  ii. information on names of historical fishing vessels; iii. commitment to provide financial contribution; iv. AR Part II report; v. information on any research programmes conducted in the Convention Area; vi. information on compliance with the provisions of the Convention and the CMMs adopted by the Commission and the fisheries laws and regulations of coastal States in the Convention Area; vii. information on responding to any IUU activities by vessels flying its flag that have been brought to its attention; and viii. information on responses to alleged violations of CMMs adopted by the Commission and any IUU activities of vessels flying its flag.
WCPFC10,44,"Mexico was a participant in the SWG-CNM and advised that it had provided information as part of its original CNM application which addressed some of the TCC9 requests.  Mexico stated it does not have any vessels in the WCPO area and that it continues to have a domestic legal constraint to accepting high seas boarding and inspection, and issues attributing budget for financial contribution, given lack of fishing presence.  Mexico also made a substantial statement to the SWG-CNM outlining their relationship to the WCPFC."
WCPFC10,45,"Upon consideration, and noting the general requirements that apply to all CNMs, the SWG-CNM was satisfied with the explanation and information provided by Mexico and invited the Commission to renew its CNM status for 2014."
WCPFC10,46,FFA members noted that Mexico did not provide its assessed contribution for 2013.  These CCMs stated that if the assessed contribution for 2013 is not received it should be accrued and added to the 2014 assessed contribution and any further applications from Mexico should not be considered unless the full accrued payment is received.  FFA members also questioned why Mexico had made previous commitments to accepting WCPFC high seas boarding and inspection procedures but now maintains that it has domestic legal constraints which prevent this.
WCPFC10,47,"Mexico explained that because it does not fish in the WCPF Convention Area its domestic legal constraints prevent it from obtaining funds to pay its assessed financial contribution.  Furthermore, Mexico considered that because it has no vessels operating in the WCPF Convention Area (including the overlap area) there should be no need for it to agree high seas boarding and inspection procedures, and in fact due to domestic legal interpretations   9 regarding the high seas it would be difficult to do so.  Nevertheless Mexico stated that it remains fully committed to conservation and management of WCPFC fish stocks, particularly Pacific bluefin tuna."
WCPFC10,48,WCPFC10 agreed to grant CNM status for 2014 to Mexico.    Panama
WCPFC10,49,"TCC9 requested the Secretariat ask Panama to provide the following in advance of WCPFC10:  i. commitment to have fishing vessels and nationals comply with provisions of the Convention and CMMs adopted by the Commission; ii. full data on its historical fisheries in the Convention Area, including nominal catches, number/type of vessels, name of fishing vessels, fishing effort and fishing areas; iii. details of current fishing presence in the Convention Area, including the number of its vessels and their characteristics; iv. information on any research programmes conducted in the Convention Area; and v. information on what measures taken to ensure compliance by its vessels with the Commission’s CMMs."
WCPFC10,50,Information was provided by Panama in advance of WCPFC10 which addressed some of the TCC requirements.  Information was also provided during WCPFC10.  The SWG-CNM noted some difficulty linking the information provided by Panama to the specific TCC requests.
WCPFC10,51,"Noting these comments, the SWG-CNM invited the Commission to renew CNM status for Panama in 2014."
WCPFC10,52,FFA members stated their general satisfaction with the application and supported renewal of Panama’s CNM status for 2014.
WCPFC10,53,WCPFC10 agreed to grant CNM status for 2014 to Panama.    Thailand
WCPFC10,54,TCC9 requested the Secretariat ask Thailand to provide the following in advance of WCPFC10:    i. information on any research programmes conducted in the Convention Area; ii. information on responding to any IUU activities by vessels flying its flag that have been brought to its attention; iii. information on what measures taken to ensure compliance by its vessels with the Commission’s CMMs; and iv. information on responses to alleged violations of CMMs and any IUU activities of vessels flying its flag.
WCPFC10,55,The SWG-CNM was satisfied with the information provided by Thailand and invited the Commission to renew its CNM status for 2014.      10
WCPFC10,56,"FFA members stated their general satisfaction with the application and supported renewal of Thailand’s CNM status for 2014.  However, the shortfall in payment of Thailand’s assessed contribution for 2013 should be accrued and added to its 2014 assessed contribution."
WCPFC10,57,WCPFC10 agreed to grant CNM status for 2014 to Thailand.    Vietnam
WCPFC10,58,TCC9 requested the Secretariat ask Vietnam to provide the following in advance of WCPFC10:    i. information on any research programmes conducted in the Convention Area; ii. information on record of compliance with the provisions of the Convention and CMMs of the Commission and the fisheries laws and regulations of coastal States in the Convention Area;  iii. information on responding to any IUU activities by vessels flying its flag; iv. information on what  measures taken to ensure compliance by its vessels with the Commission’s CMMs; v. information on responses to alleged violations of CMMs and any IUU activities of vessels flying its flag.
WCPFC10,59,The SWG-CNM was satisfied with the information provided by Vietnam and invited the Commission to renew CNM status for 2014.
WCPFC10,60,"FFA members stated their general satisfaction with the application and supported renewal of Vietnam’s CNM status for 2014.  However, the small transaction shortfall in payment of the assessed contribution for 2013 should be accrued and added to its 2014 assessed contribution."
WCPFC10,61,"One CCM, while supporting the renewal of Vietnam’s CNM status for 2014, called for Vietnam to take responsibility for overseeing shipbuilding activities, such as those underway for 10 large purse seiners, in order to avoid contributing to overcapacity in the region."
WCPFC10,62,Vietnam thanked CCMs for their support of its CNM application.
WCPFC10,63,One CCM stated that as a CNM Vietnam should assist with implementing WCPFC CMMs including those with provisions regarding capacity and fishing effort. The CCM also requested Vietnam to convey to the home government Commission’s concerns for purse seine overcapacity issue in the WCPO. Vietnam agreed with this request.
WCPFC10,64,WCPFC10 agreed to grant CNM status for 2014 to Vietnam.
WCPFC10,65,"FFA members made a general statement regarding their concern that CNM applicants are not being held to the requirements of CMM 2009-11, in particular that their applications continue to be accepted even if the assessed financial contributions are not paid.  These CCMs indicated that a stricter approach would be adopted when considering future applications from all CNMs.  FFA members also reiterated the request of the SWG-CNM   11 that a template be developed to clearly specify the type of information that should accompany submission of CNM applications.    Participatory Rights"
WCPFC10,66,"The SWG-CNM then considered the issue of participatory rights.  Where a decision to renew status was proposed, the SWG-CNM assessed associated participatory rights with existing rights treated as the starting point for discussion subject to comment from SWG-CNM participants."
WCPFC10,67,"In accordance with the WCPF Convention and its conservation and management measures and resolutions, the following limits apply to the participatory rights of Cooperating Non-Members (CNMs) for fisheries in the high seas within the WCPFC Convention Area.  In addition, unless otherwise specified below, CNMs may fish in waters under their national jurisdiction or other CCM’s national jurisdiction, in accordance with appropriate bilateral arrangements.  Such CNMs shall ensure vessels flying their flags comply with all provisions of the WCPF Convention and the WCPFC CMMs.  In addition, CNM vessels will be placed on the WCPFC Record of Fishing Vessels (RFV).  CCMs shall ensure that CNM fishing activities that are conducted in waters under their national jurisdiction in accordance with bilateral arrangements are consistent with all relevant conservation and management measures and provisions of the WCPF Convention.  Renewal of CNM status by the Commission will be conditional on full compliance with the national laws and regulations of any licensing CCM, and all conservation and management measures and provisions of the WCPF Convention.  CCMs shall identify any violations by vessels flagged to a CNM and report on any investigations of such violations to the TCC."
WCPFC10,68,The CNMs identified below provide assurances that they will comply with all requests from Commission Members for information and documentation to investigate cases of possible illegal fishing.
WCPFC10,69,"With respect to the Compliance Monitoring Scheme, the Commission will consider how the Compliance Monitoring Reports of CNMs relate to the consideration of granting CNM status or determining participatory rights during the process of developing responses to non-compliance."
WCPFC10,70,The Commission advised CNMs to ensure that they meet the deadline for submission of applications for CNM status and meet all the obligations contained in CMM 2009-11.  The Commission noted that failure to meet the above requirements could prejudice the future granting or renewal of CNM status.    WCPFC/IATTC Overlap Area
WCPFC10,71,"In accordance with the decision of WCPFC9 regarding the management of the overlap area south of 4˚S and between 130˚W and 150˚W, vessels flagged to Belize, Ecuador, El Salvador and Mexico will be governed by the IATTC when fishing in the overlap area. Accordingly, the participatory rights for Belize, Ecuador, El Salvador and Mexico below apply to the WCPFC Convention Area excluding the overlap area."
WCPFC10,72,"In accordance with the Data Exchange MOU agreed by both Commissions, fishing vessels flying the flag of a member of either the IATTC or WCPFC shall cooperate with the   12 RFMO to which they are not a member by voluntarily providing operational catch and effort data for their fishing activities for highly migratory species in the overlap area."
WCPFC10,73,"For the purpose of investigation of possible IUU fishing activities and consistent with international and domestic laws, vessels flying the flag of a CNM that is a Contracting Party to the IATTC will cooperate with those coastal State members of the WCPFC whose EEZs occur in the overlap area by voluntarily providing VMS reports (date, time and position) to those coastal States when operating in the overlap area.    Belize"
WCPFC10,74,"WCPFC10 granted Belize the following participatory rights:    i. Belize’s fishing activities in the Convention Area are limited to a longline bigeye catch of 803.25 mt and a longline yellowfin catch of 707 mt. ii. Belize’s fishing activities are further limited to the following: a. Under CMM 2010-05 (or subsequent revision) in accordance with paragraph 1, Belize is limited to historical catch level for 2004 of two unique longliners in the Convention Area south of 20˚S; b. Under CMM 2005-03 Belize is limited to the 2005 level of five unique longliners in the Convention Area north of the equator; and c. Under CMM 2006-04, Belize is limited to two unique longliners in the Convention area south of 15˚S."
WCPFC10,75,The Chair of the SWG-CNM explained that Belize’s limit for longline catch of yellowfin tuna (707 mt) is based on 2001-2004 average catch levels and is consistent with WCPFC10’s discussions of the tropical tuna CMM.    Democratic People’s Republic of Korea
WCPFC10,76,WCPFC10 agreed that the DPRK has no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area.    Ecuador
WCPFC10,77,WCPFC10 agreed that the participatory rights of Ecuador for fishing in the WCPO are limited to purse seine fishing only.  Ecuador has no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area.    El Salvador
WCPFC10,78,WCPFC10 agreed that the participatory rights of El Salvador for fishing in the WCPO are limited to purse seine fishing only.  The total level of effort by purse seine vessels of El Salvador on the high seas shall not exceed 29 days in the Convention Area.    Mexico
WCPFC10,79,"WCPFC10 agreed that Mexico has participated in the work of the Northern Committee (NC) at NC8 and NC9 and, noting the need for cooperation with the work of the NC particularly in regard to Pacific Bluefin tuna, encouraged Mexico to   13 continue to participate in the NC.  Mexican participation in the WCPO tuna fisheries may not begin until all requested information and commitments have been provided to the WCPFC Secretariat in accordance with the Commission requirements.  The participatory rights of Mexico for fishing in the WCPFC Convention Area are limited to purse seine fishing only.  Mexico has no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area.    Panama"
WCPFC10,80,WCPFC10 agreed that the participatory rights of Panama in the WCPO are limited to the provision of carrier and bunker vessels only.    Thailand
WCPFC10,81,WCPFC10 noted the need for cooperation between Thailand and the Commission and the commitment from Thailand to provide data from canneries located in Thailand to assist in the work of the Commission.  WCPFC10 agreed to grant CNM status to Thailand for 2014 on the understanding that Thailand will cooperate fully with the Commission in the acquisition and exchange of fishery information and data.  The Commission notes the provision of data from Thai canneries and encourages Thailand to continue to cooperate with the Commission to improve the acquisition and exchange of fishery information and data.  The participatory rights of Thailand in the WCPO are limited to the provision of carrier and bunker vessels only.    Vietnam
WCPFC10,82,"WCPFC10 noted the need for continued cooperation between Vietnam and the Commission to achieve compatibility of fisheries management and conservation, as well as on the acquisition and exchange of fishery information and data, for which Vietnam would require assistance.  The Commission noted the significant improvements in the collection and provision of data from Vietnam fisheries through the GEF WPEA project, administered by the WCPFC, and encouraged Vietnam to continue to cooperate with the Commission to improve the acquisition and exchange of fishery information and data.  The participatory rights of Vietnam in the WCPO are limited to the provision of carrier and bunker vessels only.    AGENDA  ITEM  3  -  EXECUTIVE DIRECTOR AND CCM REPORTS 3.1 Report of the Executive Director on the Work on the Commission"
WCPFC10,83,"The Executive Director presented his report on the work of the Commission for 2013 (WCPFC10-2013/09).  Highlights included the delivery of all services within budget, the recruitment of ‘Ana Taholo as Assistant Compliance Manager, and maintenance of Commission buildings and establishment of housing for the Executive Director and two members of staff.  Ongoing issues were noted to include:  i) power supply instabilities on the island and ii) the unreliability of United Airlines service which is adding time and expense to staff travel plans.     14 3.2 Statements by CCMs"
WCPFC10,84,The Chair invited WCPFC10 participants to make brief opening statements.
WCPFC10,85,"Tuvalu stated that its fisheries resources are critical to its survival as it has few other natural resources with which to support its people.  Tuvalu is highly dependent on FAD fishing and existing restrictions on FAD fishing (e.g. in the form of the three month FAD closure) cause it to incur a direct economic loss calculated at 1.5 million USD per month.  In this sense Tuvalu feels that additional FAD closures would lead to it bearing an unfair and disproportionate burden for tropical tuna conservation which primarily benefits other, more economically well-off CCMs."
WCPFC10,86,"Samoa noted that it has established an effort limit of 150 days for purse seine fishing in its EEZ under CMM 2012-01, para. 14 (WCPFC10-2013/DP-22).  Samoa noted that it may establish or adjust other limits in the interest of domestic food security, income and employment while maintaining tuna stocks at healthy levels."
WCPFC10,87,"Niue informed WCPFC10 that through a process of full consultation it had set catch limits for South Pacific albacore, yellowfin and bigeye tunas for the longline fishery, and skipjack, yellowfin and bigeye tunas for the purse seine fishery under CMM 2012-01, para. 14 (WCPFC10-2013/DP-25).  Niue considers this a milestone in the management of their fisheries."
WCPFC10,88,New Caledonia stated that its priority is to establish a strong framework for the management of South Pacific albacore but that it also wishes to see the Commission’s compliance capabilities strengthened in general.  New Caledonia informed WCPFC10 that it has banned shark fishing and finning and is currently engaged in a review of working conditions for fishermen under the International Labour Organization’s Work in Fishing Convention of 2007.
WCPFC10,89,"Tonga highlighted the importance of ensuring that the Commission’s CMMs result in benefits accruing to small island developing States (SIDS) including the development of their domestic fleets and economies.  While Tonga confirmed that it will continue to fulfil its responsibilities for fisheries management, for example through its recent participation in monitoring, control and surveillance (MCS) activities and completion of a National Plan of Action (NPOA)-Sharks, it noted that such activities can strain the capacity of SIDS."
WCPFC10,90,"Greenpeace, the Pew Charitable Trusts, WWF and the International Game Fish Association stated their concern that the WCPFC is not taking appropriate action on issues ranging from the overfishing of bigeye tuna, overcapacity in the South Pacific albacore fishery, lack of management and overfishing for some shark species, high seas transhipment and illegal, unreported and unregulated (IUU) fishing.  These observers urged participants in WCPFC10 to avoid stalemates and seek common ground beyond national positions."
WCPFC10,91,The Philippines reaffirmed its commitment to long-term sustainable fisheries as demonstrated by its record of implementing the Commission’s CMMs and cooperating with other CCMs.
WCPFC10,92,"The International Game Fish Association noted that recreational fishing activities are increasing around the world and urged WCPFC10 to i) manage all billfishes to levels   15 above their maximum sustainable yield (MSY) to allow recreational fishing, ii) establish a rebuilding plan for Pacific bluefin tuna, and iii) take management action to conserve sharks."
WCPFC10,93,One CCM stated that observers should not be permitted to make opening statements across the floor but should submit such statements in writing.
WCPFC10,94,The Chair noted advice from the WCPFC Legal Advisor regarding the order in which CCMs and observers are offered the floor for opening statements.    3.3 Special Requirements of Small Island Developing States (SIDS) and CCM Reports on the Implementation of Article 30 of the Convention
WCPFC10,95,FFA members called for the full recognition of the special requirements of SIDS.  When developed CCMs report on their implementation of Article 30 of the Convention they were requested to i) operationalize Article 30 in all Commission decision-making; ii) target assistance in areas identified in WCPFC10-2013/DP-02; iii) avoid transferring a disproportionate burden as described in WCPFC10-2013/DP-01; and iv) develop criteria to evaluate new proposals in terms of their potential negative impacts on SIDS.  CCMs were asked to integrate these considerations into all the work of the Commission.
WCPFC10,96,"FFA members also noted that when considering the impact of Commission measures on SIDS, the focus should be on three key areas:  i) support increased commercialism of SIDS fisheries; ii) enhance SIDS capacity for conservation and management; and iii) recognise the importance of and implement rights-based management."
WCPFC10,97,"Referring specifically to WCPFC10-2013/DP-02, FFA members identified assistance needs in six key areas:  i) revise CMM 2012-01 to avoid any disproportionate burden; ii) protect and increase SIDS participation in the South Pacific albacore fishery; iii) increase SIDS capacity in the areas of compliance, data analysis/science and bioeconomic analysis, and implementation of the Information Management System (IMS); iv) increase budgets for SIDS participation in meetings, particularly Chairs and Vice-Chairs of subsidiary bodies; v) develop E-reporting, national observer programmes and port sampling for transhipment operations; and vi) rationalise Commission workloads, prioritisation of issues and streamlining agendas."
WCPFC10,98,"FFA members explained that effective participation in meetings of the Commission goes beyond travel funding and requires capacity building for data management, science and compliance.  While those CCMs that have contributed to the Special Requirements Fund and the Japan Trust Fund are appreciated, all CCMs were invited to contribute in these or other ways."
WCPFC10,99,"FFA members also noted two specific priorities for the development of the CMR process.  These include i) observer debriefing and data management, and ii) capacity building for national plans of action, license conditions, VMS obligations and mitigation measures."
