Document ID,Number,Content
WCPFC5,38,"Other CCMs agreed that if Ecuador fished in the Convention Area outside of Kiribati’s EEZ in 2008, then i) such operations were clearly unsanctioned by the Commission; ii) Ecuador’s application for CNM status should not be approved due to failure to demonstrate a favourable record of compliance with Convention provisions and WCPFC CMMs adopted under para 5 of CMM 2004-02; and iii) punitive measures should be considered."
WCPFC5,39,"Kiribati spoke in favour of Ecuador’s application, emphasizing the importance of the existing Ecuadorean licenses to its economy. Kiribati asserted that issues with implementation of the VMS are being handled by FFA and that reports from Kiribati’s observers on board two of the Ecuadorean vessels will be provided to the Commission. Kiribati stated that according to its understanding, the Ecuadorean vessels were not fishing on the high seas."
WCPFC5,40,"Tuvalu also expressed its support for Ecuador’s application. Tuvalu reminded the Commission that it will be necessary to enter into bilateral arrangements with countries such as Ecuador in order to develop its fishery and realize the economic benefits of that development.  Tuvalu therefore supported Ecuador’s application. As a further step, Tuvalu requested that CMM 2004-01 and CMM 2004-02 be amended to allow SIDS to license non-Members to fish in their national waters on the understanding that such fishing would comply with all WCPFC CMMs.    6"
WCPFC5,41,"WCPFC5 agreed to approve Ecuador’s CNM status for a one-year period beginning 15 February 2009, subject to the following conditions (WCPFC5-2008/IP15):    a. Ecuador is granted Cooperating Non-member status for 2009, contingent upon satisfactory resolution of the USA’s concerns over the provision of necessary information relating to alleged violations in its EEZ. If Ecuador does not provide all requested information to the satisfaction of the USA by 15 February 2009, its Cooperating Non-member status will be null and void. If the USA’s concerns have been addressed by 15 February 2009, it will certify to the WCPFC Secretariat its satisfaction with the information provided.   b. The exemption granted to Kiribati at WCPFC4, allowing it to license fishing vessels from non-CCMs, will expire on 15 February 2009.   c. If Ecuador’s Cooperating Non-member status becomes null and void, Kiribati, Tuvalu and Nauru will be given an exemption for 2009 from CMM 2004-01 to allow seven Ecuadorian vessels to fish in waters under their national jurisdiction. It shall be a term and condition of the licenses for those vessels to fish in Kiribati, Tuvalu and Nauru waters that those vessels are not authorized to fish on the high seas of the Convention Area. In addition, this exemption is granted with the understanding that no other Ecuadorian-flagged vessels will fish on the high seas of the Convention Area. Such activities will be considered as undermining the intent and effectiveness of WCPFC conservation and management measures. d. Should Ecuador’s Cooperating Non-member status become effective, the following provisions would apply.   i. Ecuador commits that it will submit to high seas boardings and inspections in accordance with the Commission’s High Seas Boarding and Inspection procedures. ii. Noting that at the time of making the decision, the Commission had not received sufficient data to be able to confirm the applicable purse-seine days limit for Ecuador on the high seas for 2009. Consequently, Ecuador will be limited to zero days during 2009. The Commission noted that as soon as Ecuador provides to the WCPFC all relevant catch and effort data that would enable the WCPFC Secretariat to calculate and verify an applicable days limit pursuant to the new CMM for yellowfin tuna and bigeye tuna, this limit will be appropriately adjusted. If this is not able to be verified to the satisfaction of all members, Ecuador shall not fish on the high seas of the Convention Area in 2009. iii. Ecuador is willing and able to ensure full compliance by all its vessels with the conservation and management measures of the WCPFC and to respond to any alleged unauthorized activities by vessels flying its flag that have been brought to its attention.   iv. Ecuador commits to provide all fishery data required by the Commission in a timely manner.   v. Ecuador commits to comply with appropriate bilateral agreements and national laws and regulations of coastal States.   vi. Ecuador commits to have observers on board Ecuadorian-flagged vessels during all trips in the Convention Area, including high seas and EEZs.     7"
WCPFC5,42,"All CCMs and CNM applicants were reminded that because the official language of the Commission is English, all documents submitted to the Commission must be prepared in English, or accompanied by an English translation."
WCPFC5,43,"Regarding Senegal’s application for CNM status, the working group found that it met the criteria of CMM 2004-02."
WCPFC5,44,"Senegal committed to limiting its fishing activities in the WCPF Convention Area to one longline vessel, the Robaleira, which was fishing in 2005. This represents a reduction in Senegal’s fishing capacity in the Convention Area since 2007 when both the Robaleira and the Vieirasa fished in the Convention Area (WCPFC-2008/OP10 (Rev.1))."
WCPFC5,45,"One CCM questioned the data provided in Senegal’s supplemental documentation, in particular the very high catches of skipjack reported by the Robaleira in 2006, and inconsistent ratios of reported swordfish to shark catches, and asked that this be examined and that the Commission revisit how the proposed measure on swordfish would apply to Senegal."
WCPFC5,46,"Noting the concern regarding the species composition of the catches reported by Senegal to the Commission in WCPFC5-2008/OP10 (Rev. 1), and Senegal’s commitment to limit fishing activity to one longline vessel, WCPFC5 agreed to grant CNM status to Senegal for 2009."
WCPFC5,47,"Regarding Mexico’s application for CNM status, the working group found that it met the criteria in CMM 2004-02."
WCPFC5,48,"Mexico committed to the following (WCPFC5-2008/OP06):  a. Submission of all data required by the Commission in a timely manner; b. Full participation in the Commission VMS programme; c. Applicable requirements pertaining to WCPFC observer programmes; d. Limiting its fishing effort to not more than six purse-seine vessels fishing only in the EEZs of WCPFC Members, in accordance with appropriate bilateral agreements and pursuant to the VDS; e. Ensuring there is no transfer of effort from the IATTC area into the WCPF Convention Area during any IATTC closures; f. Abiding by all of the WCPFC CMMs, consistent with the above and with all relevant rights and duties under international law; g. Full cooperation with WCPFC Members in the conservation and management of Pacific bluefin tuna; and h. Full cooperation with WCPFC Members, particularly with SIDS."
WCPFC5,49,"Chinese Taipei and Japan spoke in support of Mexico’s application, citing its long history of fishing and good record of compliance in other RFMOs."
WCPFC5,50,"In response to a question, Mexico clarified that it is not currently a party to any bilateral access agreements in the WCPF Convention Area, as it did not yet have CNM status, but that if its CNM application is successful it may consider such arrangements."
WCPFC5,51,"Noting a number of compliance commitments and a voluntary agreement to limit fishing effort to no more than six purse-seine vessels fishing only in waters under  8 national jurisdiction of EEZs of WCPFC members, WCPFC5 agreed to grant CNM status to Mexico for 2009.    AGENDA  ITEM  3  -  MEMBER STATEMENTS 3.1 Statements by CCMs"
WCPFC5,52,"French Polynesia formally offered to host the Sixth Regular Session of WCPFC (WCPFC6) in Tahiti (Attachment J). Statements were also made by Kiribati, New Caledonia, Chinese Taipei, Palau (on behalf of FFA members), Tokelau, FSM and the Philippines. These statements are contained in Attachments K through Q.   AGENDA  ITEM  4  -  SCIENCE ISSUES 4.1 Report of the Fourth Regular Session of the Scientific Committee"
WCPFC5,53,"The Chair of the Scientific Committee (Dae-Yeon Moon, Korea) presented the summary outcomes of the Fourth Regular Session of the Scientific Committee (SC4) held in Port Moresby, Papua New Guinea from 11–22 August 2008."
WCPFC5,54,"The matters considered by the Scientific Committee (SC) and its six Specialist Working Groups included: • a review of the fisheries in the western and central Pacific Ocean (WCPO) and the eastern Pacific Ocean (EPO); • a review of stock status of bigeye tuna, skipjack tuna and southern albacore in the Convention Area; swordfish and striped marlin stocks in the South Pacific; and northern area stocks, including albacore, Pacific bluefin tuna, striped marlin and swordfish; • a review of a research proposal on Pacific-wide bigeye tuna biology, and a project report on reference points and management strategy evaluation (MSE); • bycatch mitigation issues and ecological risk assessment (ERA);  • issues associated with data available to the Commission and initiatives to address data gaps, the status of the Indonesia and Philippines Data Collection Project, and the Pacific Tuna Tagging Programme; • cooperation with other organizations; • the special requirements of SIDS and territories; • the process for developing the SC work programme and the 2009–2011 SC work programme; and • administrative matters associated with the functioning of the SC."
WCPFC5,55,"John Hampton (SPC-Oceanic Fisheries Programme, SPC-OFP), Scientific Services Provider) made a presentation on the status of the stocks as discussed at SC4 in August 2008. This presentation highlighted that the latest stock assessments had determined that for yellowfin tuna, there is a relatively high possibility that overfishing is occurring and that there is a small probability that it is in an overfished state; for bigeye tuna overfishing is occurring in the WCPO with a high probability that both adult and total biomass are predicted to become over-fished at 2003–2006 levels of fishing mortality and long-term average levels of recruitment.    9"
WCPFC5,56,"In response to questions, John. Hampton made the following points:  a. Declines in the number of skipjack migrating toward the coast of Japan as reported by Japanese fishermen might be a cause for concern if they represent a range contraction. While Japanese data are used in assessments, most data derive from equatorial areas.   b. Above-average bigeye tuna recruitment since 1985 has allowed the stock to remain above maximum sustainable yield (MSY) levels despite high levels of fishing mortality.   c. Catch data for the purse-seine fishery may underestimate the actual catch of bigeye tuna by a substantial amount. If so, the results of the stock assessment would be more pessimistic, and a greater proportion of stock depletion would be attributed to the purse-seine fishery.   d. The recent assessment of South Pacific swordfish conducted by the Commonwealth Scientific and Industrial Research Organisation (CSIRO, Australia) and the National Institute of Water and Atmospheric Research (NIWA) in New Zealand focused on the southwestern portion (west of 180o) of the WCPO. Attempts were made to construct a model, including the south-central Pacific, however there were problems with this approach due to the relatively weak data available for the assessment for the south-central area.  There was also a suggestion of relatively low mixing of swordfish between the southwest and south-central areas.   e. Critical uncertainties in some bigeye tuna data remain, particularly estimates for the purse-seine and Indonesian and Philippines domestic fisheries. The regional observer programme and the Indonesia-Philippines Data Collection Project are expected to improve data quality.  f. Emerging evidence from IATTC tagging studies show limited movement of bigeye tuna from the EPO to the WCPF Convention Area, but movements of bigeye tuna from the Central Pacific are less well known. Although separation of the stock into the IATTC and WCPFC areas is problematic, it is still feasible to manage bigeye in the two areas separately. SPC and IATTC routinely discuss and compare stock assessments of bigeye tuna, including comparison with a Pacific-wide model.   g. The results of the southern swordfish assessment are based on data for the southwest areas and, thus, apply only to that portion of the stock.   h. SPC regularly produces statistics on the rate of bycatch and discards in the purse-seine fishery. The rate is generally low (<5%).   4.2 Review of transitional arrangements for science structure and function"
WCPFC5,57,Graeme Parkes (Marine Resources Assessment Group – MRAG) presented a report on the Independent Review of the Commission’s Transitional Science Structure and Functions (WCPFC5-2008/11). The review encompassed an evaluation of scientific data and information functions; science functions; and institutional analysis. A number of recommendations were made with regard to data submission; data management and confidentiality; data custodianship services; contracting of research; standards for contracted research; conflicts of interest; cost effectiveness of contracted research; presentation of CCM research at the SC; review of ISC assessments; resourcing in the Secretariat; the relationship between the SC and the ISC; and organization of the SC.     10
WCPFC5,58,"In discussion, one CCM raised the need to provide a quantitative cost comparison of various options for data custodianship, and expressed a desire to see a quantitative evaluation of the performance of different RFMO models for research, assessment and data analysis."
WCPFC5,59,"Another CCM reiterated concerns about one of the issues presented in the report (i.e. the lack of access to background material, such as data and papers, used in the ISC assessments)."
WCPFC5,60,"Other CCMs suggested that the report could usefully elaborate on other issues, such as the need for economic and social data relating to fishing capacity; the potential for political interference in scientific work; and the possibility of reciprocal peer review arrangements between WCPFC and other RFMOs, in particular the IATTC."
WCPFC5,61,Concerns were raised that the report’s proposal to require that participants in SPC’s preparatory stock assessment workshops have scientific credentials may discriminate against FFA members.
WCPFC5,62,"Several CCMs made statements in support of the report and its proposals, including statements of appreciation for the high quality and cost-effective work of SPC as the WCPFC Science Services Provider. Many of these statements, however, suggested that the issues in the report should be discussed by the ISC, SC, Northern Committee (NC) and/or the Ad Hoc Task Group–Data before drawing any conclusions about the way forward."
WCPFC5,63,"WCPFC5 agreed that the Independent Review of the Commission’s Transitional Science Structure and Function:    a. Be finalized by the consultant following the receipt of any additional comments from CCMs by 1 March 2009; b. Be considered at the 2009 sessions of the ISC, SC, NC and/or Ad Hoc Task Group–Data; c. Be further considered at WCPFC6, taking into account the advice and recommendations of the ISC, SC, NC and/or Ad Hoc Task Group–Data."
WCPFC5,64,"In addition, WCPFC5 requested:  a. CCMs to actively work toward removing domestic barriers to data submission; b. The Secretariat work with ISC, SPC-OFP and relevant CCMs to develop a strategy for the incorporation of ISC data into the Commission’s data holdings; and  c. The Secretariat prepare for consideration of the 2009 sessions of the ISC, NC and Commission, a proposal that would support the periodic peer review of ISC and SC stock assessments. 4.3 Reference points"
WCPFC5,65,"Campbell Davies (CSIRO) presented work designed to identify the potential costs, benefits and difficulties of alternative approaches for identification of appropriate reference points within the WCPO (WCPFC5-2008/12). The presentation covered the  11 background to reference points, decision rules and risk; default reference points for WCPFC; and management strategy evaluation."
WCPFC5,66,"Work programme recommendations presented in the paper included:    • A small technical workshop (or discussion paper) to consider the technical definition of alternative limit reference points and make specific recommendations to SC and WCPFC6 on the range of potential reference points;  • Single- and multi-species case studies using short-term constant catch projections and current assessment models (southern swordfish or albacore and the tropical tuna species mix, respectively, were recommended);  • A capacity building workshop(s) for CCMs on reference points and MSE convened as a special workshop under the Methods Working Group at SC5.   • A management objectives workshop for discussion and recommendations to the Commission on technical interpretation and specification of fisheries management objectives."
WCPFC5,67,Several CCMs stated their strong support for articulation of the Commission’s fisheries management objectives and the development of reference points as tools for effective implementation of these objectives.
WCPFC5,68,"Some of these CCMs, in addition to stating their general support for ongoing work, expressed a desire for more capacity building and a more inclusive and collaborative approach to development of WCPFC management objectives and reference points. It was acknowledged that it would take time for all parties to gain a detailed understanding of the issues."
WCPFC5,69,The Commission agreed that SC5 should convene a seminar under the Methods Working Group on technical issues associated with reference points.
WCPFC5,70,The Commission agreed that WCPFC6 should consider the possibility of holding a dedicated workshop on management objectives in 2010.   4.4 Allocation
WCPFC5,71,"The Chair introduced a paper on allocation (WCPFC5-2008/20), reminding the Commission that this issue was raised at WCPFC3, but following limited discussion at WCPFC4, it was deferred to WCPFC5."
WCPFC5,72,"Several CCMs, including FFA members, noted that although allocation issues are important, work on these issues is not a high priority task for the Commission at present. It was considered that discussion of allocation would be best conducted as a component of an overall strategic management plan once management objectives, reference points and total allowable catch (TAC) and/or total allowable effort (TAE) are identified and agreed on by the Commission."
WCPFC5,73,"Some CCMs representing FFA members clarified that long-term management of the resources in their EEZs is now being undertaken through the VDS, and that allocations in EEZs are decided upon by the coastal States.     12"
WCPFC5,74,"The Commission agreed that consideration of allocation issues should be merged with the Commission’s consideration of management objectives and reference points. Therefore, discussions of allocation issues at WCPFC6 will be guided by the outcomes of work on reference points and management objectives by SC5 and TCC5.   4.5 Issues from the SC4 Summary Report"
WCPFC5,75,"The Chair of the SC presented the following new recommendations of SC4 with regard to key stocks of highly migratory species in the region:  a. For WCPO bigeye tuna, a minimum 30% reduction in fishing mortality from the average levels for 2003–2006 was recommended, with the goal of returning the fishing mortality rate to FMSY. Additional reductions will be required in fishing mortality in the future if assessments indicate that fishing mortality is greater than FMSY (SC4 Summary Report, para 143); b. For WCPO skipjack tuna, the high recent catches are considered to be sustainable unless recruitment falls persistently below the long-term average (SC4 Summary Report, para 150); c. For South Pacific albacore, catches should remain at current levels (SC4 Summary Report, para 154); d. For South Pacific swordfish, due to the uncertainty in the assessment, no further increase in catch or effort was recommended (SC4 Summary Report, para 161);  e. For Pacific bluefin tuna, it was recommended that there be no further increase in fishing mortality from the current level (SC4 Summary Report, para 171); and f. For North Pacific striped marlin, the fishing mortality rate should be reduced from the current level (to 2003 or before) (SC4 Summary Report, para 188)."
WCPFC5,76,"WCPFC5 adopted the recommendations of SC4 regarding bigeye tuna, skipjack tuna, South Pacific albacore, South Pacific swordfish, Pacific bluefin tuna and North Pacific striped marlin."
WCPFC5,77,"Other SC4 recommendations provided in the SC4 Summary Report and presented to WCPFC5 included:  a. Seabirds (para 213); b. Sharks (paras 215, 218 and 220); c. Small tuna on floating objects (para 223); d. Sea turtles (para 227); e. Ecological risk assessment (para 247); f. Data gaps (paras 253 and 257); g. Catch sampling (paras 264 and 265); h. Seabird mortality (para 268); i. Data elements of the Regional Observer Programme (para 272); and j. Data confidentiality, security and dissemination (paras 295 and 296)."
WCPFC5,78,"WCPFC5 adopted the recommendations of SC4 regarding bycatch mitigation and data and information, noting that several of these recommendations will be addressed in CMMs currently under discussion at WCPFC5.     13 4.6 Programme of work for the Scientific Committee in 2009, 2010 and 2011"
WCPFC5,79,"The Chair of the SC presented the recommendations of SC4 with regard to its proposed programme of work for 2009–2011 (SC4 Summary Report, paras 314–324). This programme includes:    a. The Indonesia and Philippines Data Collection Project (IPDCP); b. Publication and distribution of the Commission’s training and educational materials; c. Refinement of bigeye tuna parameters Pacific-wide: A comprehensive review and study of bigeye tuna reproductive biology; d. Regional study of the stock structure and life history characteristics of South Pacific albacore; e. Pacific-wide tagging project; f. Use underwater videos and other tools to characterize species, size composition and spatial distribution of tunas aggregating around floating objects; g. A technical workshop to consider suitability of MSY-based reference points as default limit reference points and how they may be operationalized; h. Collection and evaluation of purse-seine species composition data; and  i. North Pacific striped marlin mitigation methods."
WCPFC5,80,"The Chair noted that the proposed expenditure has grown from US$ 745,000 last year to US$ 795,000 this year, an increase of 6%. Nevertheless, this amount represents less than 0.02% of the estimated US$ 4 billion value of the fishery."
WCPFC5,81,"FFA members reiterated their concern that holding a workshop on reference points in 2009 would be premature. Therefore, in accordance with WCPFC5 agreements under Section 4.3 above, the technical workshop on reference points (g, above) will be replaced with a seminar on the same topic at SC5, and a possible workshop on management objectives in 2010."
WCPFC5,82,"PNG drew attention to its contribution of US$ 100,000 to the scientific work of the WCPFC, stating that this funding should not be used to fund work on reference points. Rather, it should be allocated to tuna tagging and to supporting SIDS participation in technical workshops."
WCPFC5,83,"In response to a question regarding item h above, in particular how the sampling objectives and designs will be determined, the Executive Director indicated that sampling at ports will be conducted in American Samoa (Pago Pago), FSM (Pohnpei), RMI (Majuro), Solomon Islands (Honiara), PNG (Wewak and Madang), Indonesia and the Philippines. John Hampton (SPC, Science Services Provider) explained that the research would focus on onboard sampling by observers, specifically to address concerns regarding purse-seine catches, which are sorted on board before transhipment."
WCPFC5,84,One CCM requested bigeye and yellowfin tuna stock assessments be conducted every year in order to support ongoing management efforts.
WCPFC5,85,"Another CCM noted with appreciation the Commission’s efforts to move toward a more strategic approach to its research planning, thereby allowing it to anticipate issues that will require focused scientific input.     14"
WCPFC5,86,WCPFC5 adopted the report of SC4 and thanked outgoing Chair Dae-Yeon Moon for his dedicated efforts to progress the work of the Scientific Committee over the past three years.   AGENDA  ITEM  5  -  NORTHERN COMMITTEE 5.1 Report of the Fourth Regular Session of the Northern Committee
WCPFC5,87,"The Chair of the Northern Committee, Masanori Miyahara (Japan), summarized the outcomes of the Fourth Regular Session of the Northern Committee (NC4), which met in Tokyo, Japan, 11–13 September 2008. NC4 considered the advice received from the 8th meeting of the ISC and the status of northern stocks. The report of the NC4 included reference to:   • the NC’s establishment of an interim management objective for North Pacific albacore;  • the NC’s recommended CMM for Pacific bluefin tuna, contingent on Korea lifting its reservation;  • the progress of the NC Working Group (WG) on striped marlin, and the NC'’ recommendations regarding the work of the WG;  • the NC’s recommendation regarding large-scale driftnets on the high seas in the Convention Area;  • the NC’s consideration of improvements to the North Pacific albacore CMM, which it plans to revisit at NC5."
WCPFC5,88,The management recommendation for North Pacific albacore is that fishing mortality should not be increased.
WCPFC5,89,"The recommendations for Pacific bluefin tuna are:    • That the current level of fishing mortality not be increased; • If fishing mortality remains at the current level and environmental conditions remain favorable, then recruitment should be sufficient to maintain current yields well into the future; and  • Increases in fishing mortality above the current level, and/or unfavorable changes in environmental conditions, may result in recruitment levels that are insufficient to sustain the current productivity of the stock."
WCPFC5,90,"Although scientific advice regarding northern striped marlin was provided to the NC by the ISC, there has not yet been a recommendation by the SC that northern striped marlin is a northern stock, therefore no management advice was proposed."
WCPFC5,91,The NC noted the importance of ensuring that any reductions on fishing effort resulting from the CMM for bigeye and yellowfin tuna not be transferred to northern stocks.
