Document ID,Number,Content
WCPFC18,11,The agenda was adopted (Attachment D).  1.2 Statements from Members and Participating Territories
WCPFC18,12,"The Chair, mindful of time constraints, encouraged CCMs to provide copies of their opening statements to the Secretariat for circulation and inclusion in the Summary Report. The Chair noted that opening statements had been received from American Samoa, Australia, Indonesia, the South Pacific Group (SPG, made up of Niue, Cook Islands, Vanuatu, Fiji, Samoa and Tonga), the Philippines, and Tuvalu."
WCPFC18,13,"American Samoa extended its welcome to the Chair, Heads of Delegations, the Executive Director, and members of WCPFC. In its remarks American Samoa stressed the existential relationship between its economy and tuna fishing and processing. It noted that American Samoa, with CNMI and Guam, submitted WCPFC18-2021-TTM-DP09 Assessments under CMM 2013-06 for Proposed and Potential Provisions of a New Conservation and Management Measure for the Tropical Tuna Stocks, which contains information and detailed analyses intended to be used by the Commission to assess the future impacts of various potential management measures on SIDS. American Samoa stated its hope that any newly designed measures will not continue to transfer a disproportionate burden of conservation action onto any SIDS. It stressed that past implementations of certain tuna management measures have had a devastating effect on American Samoa despite its status as a SIDS, noting that some measures have contributed to the continued decline of U.S. flagged purse seine vessels that have historical significance to American Samoa’s economy and its tuna industry. American Samoa emphasised that this was due at least in part to the treatment of the locally based purse seine fleet, which has been regulated as U.S. flag purse seiners, not as locally based American Samoa tuna purse seiners. It emphasized the urgent need to fix this anomaly. As a SIDS, American Samoa stated it looked forward to working with all CCMs to remedy the situation."
WCPFC18,14,"Australia welcomed the Chair, Executive Director, guests, members and observers at WCPFC18, and acknowledged the Aboriginal and Torres Strait Islander people who are the traditional custodians of its country, stating it extends that respect to other Indigenous peoples. Australia expressed its gratitude to the CCMs who worked online throughout 2021 as a result of the COVID-19 pandemic, and commended members for continuing to progress strong outcomes through the Commission. Australia also thanked the Secretariat for its thorough preparations for WCPFC18, noting that the high quality of the Secretariat’s work helped in ensuring CCMs were prepared to discuss and advance the Commission’s wide-ranging work. Australia stated it was pleased that all four major commercial tuna stocks remain above sustainable limits despite the challenges presented by the pandemic. It stated that the Commission should continue to manage its shared fish stocks in line with best practice, to ensure they remain sustainable well into the future. It noted the tropical tuna discussions had been the primary focus of the Commission in 2021 and looked forward to continuing strong management in a new CMM, and advocated that a new measure be in place WCPFC18 Summary Report Issued: 13 April 2022  4    for several years to allow the Commission time to progress other critical work. Australia stated its strong commitment to the ongoing development and implementation of harvest strategies by the Commission, observing that these are essential to achieve long-term security of migratory tuna stocks. It also supported implementation of a robust and effective CMS to monitor and review compliance with the Commission’s CMMs, and stated that having an effective, efficient, fair and constructive CMS remains a priority for Australia. Australia also extended its thanks to the Chair for her leadership in 2021, and welcomed her continued guidance. Australia closed by noting its commitment to ensuring the WCPFC continues to lead in the effective management of WCPO migratory stocks; it observed that the Commission’s success is built on the hard work and cooperation of its members, and it looked forward to working constructively and effectively with the Secretariat and participants at WCPFC18."
WCPFC18,15,"Indonesia acknowledged the Secretariat’s work in facilitating the virtual WCPFC18 amidst the obstacles of the COVID-19 pandemic and expressed appreciation to the Chair, the Executive Director, and committee and working group chairs for their work throughout the year. It also expressed solidarity with the CCMs in their fight against COVID-19 and extended condolences for their losses. Indonesia looked forward to fruitful and amicable discussions at WCPFC18. Indonesia stated that formulation of the new tropical tuna CMM should accommodate the rights of developing coastal states and SIDS, and stressed the importance of developing the new CMM properly and responsibly, taking into account the rights of local communities. Indonesia stated it had consistently fulfilled its responsibilities to WCPFC in preparing its annual report to meet scientific and compliance requirements. It stated that its catch limit for tropical tuna (e.g., bigeye) was not fully utilized, and it had not fished in the high seas for seven years (2015-2021), which contributed to the continued efforts to adopt a precautionary approach by reducing fishing effort in the high seas and to combat IUU Fishing in the WCPO. Indonesia stated it was contributing essential effort to supporting the accelerated rebuilding of bigeye stocks in the WCPO, and therefore its effort of managing its fleets in such a precautionary way should be addressed as a reward in relation to direct support for the tropical tuna CMM. In the context of utilization of the stocks in the WCPO, Indonesia stated it retained its right to have access and opportunity to fish in the high seas of WCPO as required. Indonesia stated its willingness to continuously improve its tuna fisheries management and welcomed any collaboration from other CCMs as well as the Secretariat to ensure the sustainability of WCPO stocks. Indonesia referenced its development of an Interim Harvest Strategy Framework for tropical tuna in Indonesian archipelagic waters (begun in 2014 and launched in 2018), and stated it disseminated annual updates of its harvest strategy progress to various WCPFC bodies. It noted the challenges it faces, and stated that it obtained many inputs and support from fishery stakeholders and experts in progressing harvest strategy development and implementation. Indonesia stated its willingness to collaborate with neighbouring countries to ensure the sustainability of the tropical tunas stocks in the region. Indonesia noted that some of the proposed timelines for development of harvest strategies by WCPFC had not been met, and suggested expediting their development, and revisiting the timeline adopted in CMM 2014-06. Indonesia also drew attention to intersessional discussions regarding the CMM on crew labour standards, co-chaired by Indonesia and New Zealand. It noted that although the discussions remain in progress, it was of utmost importance to finalize and adopt the proposal to avoid and mitigate the risks of further abuse to crew members perpetrated by captains and vessel owners that operate in the WCPFC Convention Area (WCPFC-CA). Indonesia also reiterated the provision in Article 4 of the WCPFC Convention that nothing in the Convention shall prejudice the rights, jurisdiction, and duties of States under the United Nations Convention on the Law of the Sea (UNCLOS) and the United Nations Fish Stocks Agreement (UNFSA), and that the Convention should be interpreted and applied in the context of and in a manner consistent with these international agreements. In concluding Indonesia stated its hope that the deliberations at WCPFC18 would provide beneficial results that contribute significantly to joint efforts to meet the WCPFC’s objectives, and underlined its willingness to work constructively and cooperatively with other delegations during WCPC18."
WCPFC18,16,"Niue, on behalf of the South Pacific Group (SPG) stated it is an informal group of SIDS who share strong interests in the sustainable development of the southern longline fisheries for southern albacore, WCPFC18 Summary Report Issued: 13 April 2022  5    swordfish, bigeye and yellowfin. The SPG includes Cook Islands, Fiji, Niue, Samoa, Tonga and Vanuatu. The SPG stated that longline provisions of the tropical tuna CMM must recognise the sovereign rights of coastal States to manage fishing activity within their EEZs, in accordance with the provisions of the WCPF Convention and UNCLOS. The SPG stated that any vessel fishing in their waters should be managed under their management framework, including any applicable limits, in the same manner that any catch taken in waters under national jurisdiction is attributed to the coastal State. SPG members stated they prioritise the development by the WCPFC of zone-based management for all longline fisheries, and look forward to working with other members in developing sustainable and equitable limits that respect rights for the high seas and coastal State sovereign rights for EEZs.  They strongly supported the retention of paragraph 44 of the current CMM, including the amendments proposed by FFA, and advocated that WCPFC19 in 2022 determine hard high seas limits for bigeye in 2022, and apply those limits to CCMs in a manner that is consistent with their sovereign rights, and Articles 8, 10 (3) and 30 of the Convention. SPG members expressed their deep concerned at the continuing decline of South Pacific albacore fisheries and the impact on their fisheries-dependent economies. They noted that southern fisheries interact with the tropical longline fisheries, and are impacted by changes in tropical longline management, fishing activities and catches. Consequently, they stated that they believe it is critical to avoid any increase in longline fishing effort, or increase in bigeye limits. SPG members stated that any such increase, particularly south of the equator, would result in additional catches of albacore, resulting in a disproportionate burden on SPG members, and that such increases may also result in fleet behavioural changes that could negatively impact their southern longline fisheries. SPG members advocated that the tropical tuna CMM not allow for any overall increase in longline fishing effort, or any overall increase in bigeye limits, and noted that any proposal to increase tropical longline fishing effort, or an overall increase in bigeye limits, must consider the impact on SIDS as per CMM 2013-06. They noted that this obviously includes other territories outside the FFA group, and recognised the development aspirations and concerns of those territories. SPG members stated they would be seeking further study on the interactions and impacts of longline fishing effort on their southern longline fisheries, and called for an immediate freeze on albacore catch from the high seas."
WCPFC18,17,"The Philippines expressed it appreciation to the Secretariat for making the WCPFC18 meeting arrangements amid the constraints of the COVID-19 pandemic, and to CCMs located in different time zones for their flexibility and sustained participation, while acknowledging the difficulties they face. The Philippines also expressed appreciation for the support of the Commission through the West Pacific East Asia (WPEA) Project for technical assistance to enhance its capacity in providing the data to address WCPFC17’s recommendations on paragraph 51 (Other Commercial Fisheries) of CMM 2020-01. It stated that it continues to make progress in complying with the CMM through enhanced implementing regulations and was confident it would be able to address outstanding issues. It stated its commitment to engaging positively with all CCMs, to listening and understanding their concerns, and to presenting its views and concerns for the formulation of an inclusive and robust tropical tuna measure. The Philippines also solicited support from the Commission for its efforts to strengthen control of Philippine-flagged vessels through its upgraded vessel monitoring system (VMS), which would enable it to fulfil its obligations as a responsible flag state. It expressed its commitment to working with the Commission towards this end. The Philippines also thanked the Secretariat for its assistance to the Philippines and other CCMs for their collective effort to progress the objectives of the Commission in the sustainable utilization of the straddling and highly migratory fish stocks in the WCPO, particularly tropical tunas, which are critically important to the overall economy of the Philippines, especially in providing food and livelihood to millions of Filipinos."
WCPFC18,18,"Tuvalu expressed its support for the Chair, ably supported by the WCPFC Executive Director and his team, and extended greetings to the Ministers, officials, secretariats and all participants in WCPFC18. It noted that while Tuvalu’s officials have worked through a long series of video-conferences, it is often difficult to reach agreement on complex issues in this way, and expressed the hope that CCMs could make substantive progress during WCPFC18, while noting the need to ensure that strong management measures were in place at the end of the meeting, even if agreement could not be reached on all the desired changes. WCPFC18 Summary Report Issued: 13 April 2022  6    Tuvalu stated that the tropical tuna CMM is the key issue at WCPFC18 meeting for Tuvalu, stating that these stocks, and the economic benefits that derive from them, are vital for the future well-being of the country and its people. It stated that the current measure served the Commission well, and continues to ensure that the main tuna stocks are harvested sustainably. Tuvalu stated that it approached the discussions asking ‘why change something that is working well?’ However, it stated it also recognized that members all have their own interests, and some feel that the current measures are too precautionary, or are not to the advantage of their national fleets. Tuvalu urged CCMs to exercise restraint in seeking changes to the current well-balanced package of measures, and stated that if changes were made they needed to reflect the balance between fisheries and the interests of members, particularly respecting the legitimate aspirations of SIDS. Tuvalu noted the extensive discussions that had been held between CCMs regarding the objectives for the new CMM. It noted that while this was understandable – setting objectives is normally the first step in a plan of action –for reasons well known to CCMs it was difficult to reach agreement. It noted that the new tropical tuna measure remained a bridging measure while important work on harvest strategies continued, and urged members to leave aside differences on objectives and ensure a CMM is passed that ensures stocks are sustainable. Tuvalu stated that it was optimistic that agreement on a new tropical tuna measure would be reached, but that there were many differences in national positions, and advocated that if agreement could not be reached, the Commission should revert to what had been agreed in the past and retain the current CMM. In view of the time and effort already been invested in the process, Tuvalu stated it did not want to repeat the process again in 2022, and advocated any CMM should be adopted for a further 3 years, to allow substantive progress on harvest strategies. 1.3 Meeting Arrangements"
WCPFC18,19,"The Commission reviewed the meeting arrangements and indicative meeting schedule, and confirmed decisions made at the Heads of Delegation meeting, held on 28 November, including affirming the meeting schedule, as announced in Circular 2021/99 of 12 November 2021."
WCPFC18,20,"The EU acknowledged the efforts made by the Chair and the Secretariat in arranging the meeting agenda and the schedule. The EU noted that since the beginning of the pandemic it has advocated that meeting schedules be set so as to share the burden among all CCMs, noting that this was being done by other regional fisheries management organisations (RFMOs). The EU stated that unfortunately in the WCPFC the concept of balanced meeting schedules had not been adopted, which resulted in the inability of the EU to participate in several intersessional meetings. It stated that it had proposed several options to share the burden, which would mean that one or two sessions would extend beyond the working hours of the Secretariat, but that this had been opposed by some CCMs. The EU recognized the effort to alleviate its concerns through the inclusion of break days, and stated it would participate in the meeting in a constructive spirit. It closed by reiterating its thanks to the Chair for her efforts to develop the schedule under such difficult circumstances.   1.3.1 Online meeting protocols"
WCPFC18,21,"The Secretariat’s IT Manager, Mr. Tim Jones, explained the key online meeting protocols.    1.3.2  Establishment of small working groups (CNMs, CMR, others)"
WCPFC18,22,"The Commission agreed to establish three SWGs: (i) a CNM SWG, chaired by the Technical and Compliance Committee (TCC) vice-chair Ms. Emily Crigler (USA); a Compliance Monitoring Report (CMR) SWG, chaired by the TCC Chair, Mr. Mat Kertesz; and a List of Obligations SWG to consider the obligations to be addressed under the CMS in 2022, chaired by Ms. Heather Ward (New Zealand). WCPFC18 Summary Report Issued: 13 April 2022  7"
WCPFC18,23,"China supported the establishment of the SWGs, while noting that with respect to the List of Obligations SWG, because the Commission did not adopt any new measures in 2021 the list should remain unchanged from that considered in 2021.  AGENDA ITEM 2   — ANNUAL REPORT OF THE EXECUTIVE DIRECTOR"
WCPFC18,24,"The Executive Director’s Annual Report (WCPFC18-2021-04), which is a requirement under Rule 13 of the Commission’s Rules of Procedure, was issued on October 18, and was taken as read. The paper was posted on the WCPFC18 ODF (as Topic A); and the Executive Director confirmed no comments were exchanged on the ODF."
WCPFC18,25,"PNG thanked the Executive Director for the report and for the work described in it. It asked for clarification on the status of the IT system upgrade and what further work is planned, as well as additional information regarding the work on streamlined reporting and the ability of the system to accommodate additional reporting as may be required under new or revised CMMs. The Finance and Administration Manager, Mr. Aaron Nighswander, stated the Secretariat would be updating IT systems as it transitions to a new platform with additional capabilities, and would provide more detail as those updates proceeded. The Compliance Manager, Dr. Lara Manarangi-Trott, noted that the systems upgrade is described in the latter part of the Executive Director’s report; the work underway was described in some detailed during TCC17, and in WCPFC18-2021-IP12, which reports against the forecast the Secretariat has made with respect to the work that may be tasked to the Secretariat as a result of WCPFC18 decisions. She noted that much of that is driven by the TCC work program and the CMS. She stated that the IT Manger has led the team of consultants undertaking the IT work and has begun migration of the CCFS, which should be complete by the end of the first quarter of 2022. The Commission’s existing ER system is used for high seas transhipment reporting and remains operational; no disruptions are expected. She stated that some work remains to be done regarding the Record of Fishing Vessels (RFV), which is scheduled to be undertaken following completion of the CCFS work, and that the Secretariat would look at the system for CCMs’ Annual Reports following confirmation of any enhancements to be undertaken under the CMS. She stated that a number of papers presented to TCC outlined the expectations, and as the Secretariat reported to FAC, progress remained largely on track. The IT Manager added that from a capacity perspective most of the Commission’s external facing sites are cloud-based, and thus housed in an environment that can be readily scaled up if more resources are needed."
WCPFC18,26,The Commission adopted the 2021 Annual Report of the Executive Director (WCPFC18-2021-04).   AGENDA ITEM 3  —  MEMBERSHIP AND OTHER APPLICATIONS 3.1 Status of the Convention
WCPFC18,27,"New Zealand’s report as the Depositary on the status of the WCPF Convention (WCPFC18-2021-05 Status of the Convention) was taken as read. The Executive Director confirmed that the paper was included in the WWCPFC18 ODF as Topic E, but no comments were received."
WCPFC18,28,The Commission noted with appreciation the report on the Status of the WCPF Convention (WCPFC18-2021-05).  WCPFC18 Summary Report Issued: 13 April 2022  8    3.2 Update on Observer Status
WCPFC18,29,"The Chair noted with appreciation the contributions of the accredited observers to the work of the Commission. The Secretariat’s updated report on observer status (WCPFC18-2021-06 List of Observers) was taken as read; it notes that no state or NGO observers were removed in 2021 under the requirements of Rule 36 of the Rules of Procedure. The Executive Director confirmed that the paper was included in the WCPFC18 ODF as Topic D, but no comments were received."
WCPFC18,30,The Commission noted the updated list of observers to the Commission (WCPFC18-2021-06).   3.3 Applications for Cooperating Non-Member (CNM) status
WCPFC18,31,"The Commission considered applications for Cooperating Non-Member (CNM) status for 2022 in accordance with CMM 2019-01, including recommendations from TCC17. The Chair noted that as outlined in WCPFC18-2021-07: Cooperating Non-Member Requests for 2022_rev2, there were eight applications for CNM status in 2022 from the Curacao, Ecuador, El Salvador, Liberia, Nicaragua, Panama, Thailand and Vietnam. All applicants for 2022 were CNMs in 2021; of the 2021 CNMs, only the Bahamas did not apply for CNM status in 2022, but the Bahamas remained a CNM until the end of 2021."
WCPFC18,32,"The Assistant Compliance Manager stated that all CNMs had made the required payments for 2021, and that of the 8 applicants, 7 were currently attending; all were registered but Liberia had yet to join the meeting. The TCC Vice-Chair and Chair of CNM SWG stated that there had been two requests for additional information made by TCC to CNMs (one to Liberia and one to Nicaragua), and that the requested information had been received."
WCPFC18,33,"The Commission noted and accepted the 8 applications for CNM status in 2022 from Curacao, Ecuador, El Salvador, Liberia, Nicaragua, Panama, Thailand and Vietnam. The Commission agreed that the CNM SWG would meet to work on CNM participatory rights, and that applicants could attend the SWG to provide clarifications and answers to questions that might be posed. Following its deliberations, the SWG would provide advice to the Commission on the participatory rights of CNMs (under Agenda Item 3.3.1)."
WCPFC18,34,"The Commission approved the applications for CNM status for 2022 from Curaçao, Ecuador, El Salvador, Liberia, Nicaragua, Panama, Thailand and Vietnam.  3.3.1 Participatory rights of CNMs"
WCPFC18,35,The Commission reviewed the limits of participatory rights of CNMs under various CMMs in accordance with paragraphs 12 and 13 of CMM 2019-01.
WCPFC18,36,"The Commission agreed to the following limits to be applied to the participatory rights of CNMs per the Convention and CMM 2019-01: i. In accordance with the WCPF Convention and its conservation and management measures and resolutions, the following participatory rights apply to Cooperating Non- Members (CNMs) for fisheries in the high seas within the WCPFC Convention Area.  ii. In addition, unless otherwise specified below, CNMs may fish in waters under their national jurisdiction or other CCMs’ national jurisdiction, in accordance with appropriate bilateral arrangements.  WCPFC18 Summary Report Issued: 13 April 2022  9    iii. CNMs shall ensure vessels flying their flags comply with all provisions of the WCPF Convention and the WCPFC conservation and management measures. In addition, CNM vessels will be placed on the WCPFC Record of Fishing Vessels (WCPFC RFV).  iv. CCMs shall ensure that CNM fishing activities that are conducted in waters under their national jurisdiction in accordance with bilateral arrangements are consistent with all relevant conservation and management measures and provisions of the WCPF Convention.  v. Renewal of CNM status by the Commission will take into account compliance with the national laws and regulations of any licensing CCM, and all conservation and management measures and provisions of the WCPF Convention. CCMs shall identify any violations by vessels flagged to a CNM and report on any investigations of such violations to the Secretariat for attention by TCC.  Participatory rights of each CNM in 2022"
WCPFC18,37,"The Commission considered the findings of the CNM SWG, which recommended that Curacao, Ecuador, El Salvador, Liberia, Nicaragua, Panama, Thailand and Vietnam retain the same participatory rights in 2022 as they had in 2021. The CNM SWG also noted that in both 2020 and 2021, Nicaragua requested that the CNM SWG and the Commission consider revising their participatory rights to increase purse seine fishing from one to two vessels. Nicaragua indicated that the addition of one vessel would greatly assist in allowing the timely submission of financial contributions and further enhance their ability to implement WCPFC CMMs in the WCPFC-CA. CNM SWG participants were unable to support the requested addition to Nicaragua’s participatory rights for 2022 due to the existing purse seine capacity limits as stipulated in paragraph 45 of the current tropical tuna measure (CMM 2020-01/2018-01). However, to assist the Commission with considering any increased participatory rights in the future, the CNM SWG invited Nicaragua to put forward any proposed changes to participatory rights when submitting their CNM application in future years, to allow TCC to properly consider the implications of such a request prior to the Commission’s annual meeting."
WCPFC18,38,Curaçao: The participatory rights of Curacao are limited to carrier vessels to engage in transhipment activities in the Convention area.
WCPFC18,39,"Ecuador: The participatory rights of Ecuador for fishing in the WCPO are limited to purse seine fishing, with no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area. Any introduction of purse seine fishing capacity is to be in accordance with paragraph 12 of CMM 2019-01 and CMM 2020-01 or its replacement measure."
WCPFC18,40,El Salvador: The participatory rights of El Salvador for fishing in the WCPO are limited to purse seine fishing only. The total level of effort by purse seine vessels of El Salvador on the high seas shall not exceed 29 days in the Convention Area. Any introduction of purse seine fishing capacity is to be in accordance with paragraph 12 of CMM 2019-01 and CMM 2020-01 or its replacement measure.
WCPFC18,41,Liberia: The participatory rights of Liberia are limited to carrier vessels to engage in transhipment activities in the Convention area.
WCPFC18,42,"Nicaragua: The participatory rights of Nicaragua are limited to purse seine fishing for one vessel, with no participatory rights for fishing on the high seas for highly migratory fish stocks in the Convention Area. Any introduction of fishing capacity is to be in accordance with paragraph 12 of CMM 2019-01 and CMM 2020-01 or its replacement measure. WCPFC18 Summary Report Issued: 13 April 2022  10"
WCPFC18,43,"Panama: The participatory rights of Panama in the WCPO are limited to the provision of carrier and bunker vessels. Panama’s participatory rights also apply to vessels that supply food, water and spare parts to carrier vessels that engage in transhipment activities, provided that these vessels do not engage in activities supporting fishing vessels, including providing and/or servicing FADs."
WCPFC18,44,Thailand: The participatory rights of Thailand in the WCPO are limited to the provision of carrier and bunker vessels only.
WCPFC18,45,Vietnam: The participatory rights of Vietnam in the WCPO are limited to the provision of carrier and bunker vessels only.  WCPFC/IATTC Overlap Area
WCPFC18,46,"In accordance with the decision of WCPFC9 regarding the management of the overlap area of 4˚S and 50˚S between 130˚W and 150˚W, vessels flagged to Ecuador, El Salvador and Nicaragua and Panama will be governed by the IATTC when fishing in the overlap area."
WCPFC18,47,"In accordance with the Data Exchange MOU agreed by both Commissions, fishing vessels flying the flag of a member of either the IATTC or WCPFC shall cooperate with the RFMO to which they are not a member by voluntarily providing operational catch and effort data for its fishing activities for highly migratory species in the overlap area."
WCPFC18,48,"For the purpose of investigation of possible IUU fishing activities and consistent with international and domestic laws, vessels flying the flag of a CNM that is a Contracting Party to the IATTC will cooperate with those coastal State members of the WCPFC whose EEZs occur in the overlap area by voluntarily providing VMS reports (date, time and position) to those coastal States when operating in the overlap area.   AGENDA ITEM 4  — NEW PROPOSALS   Tropical Tuna CMM"
WCPFC18,49,"The Chair’s introduction, CCMs’ introductory statements, and the Commission’s further deliberations on the Chair Consultative draft on a new tropical tuna CMM are addressed under Agenda Item 7.2.2.  Revisions to the CMM for sharks (WCPFC18-2021-DP01)"
WCPFC18,50,"The USA introduced its proposed revisions to the CMM for Sharks (CMM 2019-04) as detailed in WCPFC18-2021-DP01 Proposed Revisions to the Conservation and Management Measure for Sharks. (Agenda Item 4). The USA stated that the current WCPFC shark measure, CMM 2019-04, includes a number of provisions applicable generally for shark conservation and management, and specifically to stocks of concern. Two of the stocks included are the oceanic whitetip shark, which is experiencing overfishing and is overfished, and the silky shark, which is experiencing overfishing. The USA stated that the Commission has prohibited retention of both of these species, but further action is needed to rebuild these stocks, noting that SC17 reviewed analysis conducted under WCPFC Project 101 that indicated that: WCPFC18 Summary Report Issued: 13 April 2022  11    a prohibiting shark lines could reduce fishing mortality for oceanic whitetip sharks by 5.4% and for silky sharks by 2.6%, and  b prohibiting wire trace as branchlines could reduce fishing mortality of oceanic whitetip sharks by about 36%, and of silky sharks by about 28%.   That analysis further indicated that prohibiting both shark lines and wire trace as branchlines had the potential to reduce fishing mortality by approximately 40% for oceanic whitetip sharks and 31% for silky sharks.  The USA stated it is important for the Commission to act to enhance protections for sharks generally, and that the proposed prohibitions would have a significant benefit for silky shark and oceanic whitetip shark stocks. The USA stated its proposal modifies paragraph 14 to prohibit both the use of wire trace as branch lines and the use of shark lines, and deletes paragraph 15 requiring CCMs to notify the Commission as to which option (wire trace or shark lines) is prohibited on a vessel by vessel or fleet basis. The current shark CMM only requires CCMs to prohibit the use of wire trace as branch lines or the use of shark lines. The proposal also modifies the implementation deadline to January 2023, and removes a footnote, which delayed implementation of the measure until 2021."
WCPFC18,51,"Tokelau, on behalf of FFA members, thanked the USA for this proposal and the completed 2013-06 assessment, stating that they appreciated this and considered it a good example of an assessment under CMM 2013-06. FFA members noted that this is an important issue for them, and that the use of wire traces and shark lines by longline vessels operating within FFA members’ waters is already prohibited through FFA’s Harmonised Minimum Terms and Conditions. They supported the proposal from the USA."
